cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;PP;PSdeG-PSOE;BNG;EU-V;UPyD;EQUO;PACMA;PUM+J;P.C.P.E.;C.XXI;UCE;SAIn;PH
15;"A Coruña";87;Valdoviño;1;3;A;527;387;6;8;208;91;47;18;5;1;0;0;2;0;1;0;0
15;"A Coruña";87;Valdoviño;2;1;B;200;139;0;0;94;39;4;1;0;0;0;0;0;0;1;0;0
15;"A Coruña";88;"Val do Dubra";1;2;A;607;421;0;3;280;64;70;3;1;0;0;0;0;0;0;0;0
15;"A Coruña";88;"Val do Dubra";1;3;B;241;158;2;0;102;26;23;5;0;0;0;0;0;0;0;0;0
15;"A Coruña";89;Vedra;1;1;B;439;310;6;1;197;62;25;11;3;2;1;1;0;0;0;1;0
15;"A Coruña";89;Vedra;1;2;A;561;407;7;10;217;110;50;6;2;3;1;0;0;0;1;0;0
15;"A Coruña";89;Vedra;1;2;B;517;353;5;4;194;99;32;8;2;3;5;1;0;0;0;0;0
15;"A Coruña";90;Vilasantar;1;1;U;605;443;1;2;291;53;80;8;1;2;2;1;2;0;0;0;0
15;"A Coruña";90;Vilasantar;1;2;U;662;516;3;4;344;51;105;5;3;0;0;0;0;1;0;0;0
15;"A Coruña";92;Vimianzo;1;3;A;280;206;4;0;140;32;26;3;0;0;1;0;0;0;0;0;0
15;"A Coruña";84;Tordoia;1;1;A;827;571;9;3;439;62;46;5;1;2;2;0;0;0;0;0;2
15;"A Coruña";84;Tordoia;1;2;B;451;345;4;2;274;44;16;3;0;0;0;0;0;0;0;2;0
15;"A Coruña";84;Tordoia;2;1;B;497;364;5;3;287;46;19;3;0;0;1;0;0;0;0;0;0
15;"A Coruña";85;Touro;1;2;U;550;401;8;2;240;75;63;6;4;2;0;1;0;0;0;0;0
15;"A Coruña";85;Touro;3;1;B;291;224;5;4;114;66;31;3;0;0;1;0;0;0;0;0;0
15;"A Coruña";85;Touro;3;1;C;469;354;4;11;218;87;20;8;3;0;0;0;2;0;1;0;0
15;"A Coruña";87;Valdoviño;1;4;U;595;389;5;1;215;119;33;10;4;0;1;1;0;0;0;0;0
15;"A Coruña";87;Valdoviño;2;1;D;312;195;3;1;121;57;11;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";88;"Val do Dubra";1;4;U;534;354;4;1;200;78;67;2;1;1;0;0;0;0;0;0;0
15;"A Coruña";89;Vedra;1;1;A;818;625;6;4;376;144;56;22;4;3;3;3;1;1;0;0;2
15;"A Coruña";89;Vedra;2;1;B;292;214;3;4;115;61;23;5;0;2;1;0;0;0;0;0;0
15;"A Coruña";89;Vedra;2;2;A;433;347;10;6;208;62;47;5;4;0;3;0;2;0;0;0;0
15;"A Coruña";91;Vilarmaior;1;1;A;292;206;1;2;138;34;20;6;4;1;0;0;0;0;0;0;0
15;"A Coruña";91;Vilarmaior;1;1;B;216;149;1;0;107;21;13;3;0;2;1;0;0;0;1;0;0
15;"A Coruña";92;Vimianzo;1;2;A;355;265;1;3;175;35;48;0;0;2;0;1;0;0;0;0;0
15;"A Coruña";92;Vimianzo;1;2;B;476;350;3;3;206;70;60;5;0;1;2;0;0;0;0;0;0
15;"A Coruña";92;Vimianzo;1;3;B;706;549;5;5;306;153;67;4;4;1;2;1;1;0;0;0;0
15;"A Coruña";92;Vimianzo;2;1;B;485;349;1;7;176;81;77;4;0;1;2;0;0;0;0;0;0
15;"A Coruña";78;"Santiago de Compostela";4;5;B;665;466;5;5;183;172;63;22;7;7;2;0;0;0;0;0;0
15;"A Coruña";78;"Santiago de Compostela";4;16;A;622;486;9;7;169;158;89;35;6;5;3;0;1;1;0;3;0
15;"A Coruña";78;"Santiago de Compostela";4;18;B;730;567;9;12;222;175;94;39;9;4;1;0;1;1;0;0;0
15;"A Coruña";78;"Santiago de Compostela";5;15;U;878;649;6;6;278;189;89;43;16;17;3;0;1;0;0;1;0
15;"A Coruña";92;Vimianzo;2;1;C;534;390;3;6;171;78;130;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";92;Vimianzo;3;1;B;457;341;5;6;183;98;43;5;0;1;0;0;0;0;0;0;0
15;"A Coruña";92;Vimianzo;3;3;A;379;270;3;2;103;103;47;11;1;0;0;0;0;0;0;0;0
15;"A Coruña";93;Zas;3;1;B;479;354;8;2;183;57;87;12;1;3;0;0;0;0;1;0;0
15;"A Coruña";901;Cariño;1;1;B;671;457;8;5;211;152;67;5;3;1;2;2;0;0;0;0;1
15;"A Coruña";901;Cariño;1;2;B;630;384;14;8;187;103;59;7;1;2;1;0;0;2;0;0;0
27;Lugo;1;Abadín;1;2;U;703;429;8;5;306;59;44;4;3;0;0;0;0;0;0;0;0
27;Lugo;2;Alfoz;1;1;A;302;242;1;1;121;80;33;6;0;0;0;0;0;0;0;0;0
27;Lugo;2;Alfoz;1;2;A;517;407;4;6;267;75;45;4;3;0;3;0;0;0;0;0;0
27;Lugo;2;Alfoz;1;2;B;302;243;4;2;127;80;25;3;1;0;1;0;0;0;0;0;0
27;Lugo;4;Baleira;1;1;A;588;440;3;7;274;130;18;6;1;0;1;0;0;0;0;0;0
27;Lugo;4;Baleira;1;1;C;259;168;0;2;114;40;6;2;2;0;1;0;0;1;0;0;0
27;Lugo;4;Baleira;1;1;D;220;172;0;1;133;32;4;2;0;0;0;0;0;0;0;0;0
27;Lugo;5;Barreiros;1;3;A;413;312;1;3;152;101;50;3;0;0;1;0;0;1;0;0;0
27;Lugo;6;Becerreá;1;3;A;482;345;2;13;166;130;23;5;2;0;3;0;0;0;1;0;0
27;Lugo;8;Bóveda;1;2;A;454;354;5;5;231;88;21;4;0;0;0;0;0;0;0;0;0
27;Lugo;9;Carballedo;1;1;A;520;408;7;8;288;84;15;3;2;0;1;0;0;0;0;0;0
27;Lugo;9;Carballedo;1;2;B;297;232;1;1;200;18;9;1;1;0;0;0;0;1;0;0;0
27;Lugo;10;"Castro de Rei";1;1;B;345;257;7;8;153;39;38;8;2;0;2;0;0;0;0;0;0
27;Lugo;13;Cervo;1;1;B;770;609;8;14;263;216;57;36;10;0;4;0;0;0;1;0;0
27;Lugo;13;Cervo;2;1;A;444;332;4;7;131;116;48;18;6;0;1;0;0;1;0;0;0
27;Lugo;13;Cervo;2;2;A;270;222;2;2;140;58;14;4;1;0;0;0;0;1;0;0;0
27;Lugo;14;"Corgo, O";1;1;A;564;400;8;3;190;117;66;9;5;0;2;0;0;0;0;0;0
27;Lugo;14;"Corgo, O";1;1;B;307;213;1;4;128;39;38;2;0;0;1;0;0;0;0;0;0
27;Lugo;14;"Corgo, O";1;2;A;389;298;8;3;161;72;52;2;0;0;0;0;0;0;0;0;0
27;Lugo;14;"Corgo, O";1;3;U;779;529;10;9;262;137;98;9;2;0;2;0;0;0;0;0;0
15;"A Coruña";92;Vimianzo;3;1;A;562;408;0;9;200;127;63;6;0;1;0;0;0;0;0;1;1
15;"A Coruña";92;Vimianzo;3;3;B;551;414;8;4;297;62;40;0;1;0;0;0;0;0;1;0;1
15;"A Coruña";93;Zas;1;1;A;736;545;9;8;366;80;73;2;3;0;2;0;1;0;0;1;0
15;"A Coruña";93;Zas;1;3;B;260;198;1;2;144;28;20;3;0;0;0;0;0;0;0;0;0
15;"A Coruña";93;Zas;2;2;U;659;445;2;12;266;74;81;6;2;0;2;0;0;0;0;0;0
15;"A Coruña";901;Cariño;1;2;A;641;420;6;10;231;106;52;9;2;2;1;1;0;0;0;0;0
27;Lugo;1;Abadín;1;1;U;801;503;11;6;364;79;33;7;1;0;1;0;0;0;1;0;0
27;Lugo;3;"Antas de Ulla";1;2;U;677;464;3;5;332;86;32;5;0;0;1;0;0;0;0;0;0
27;Lugo;3;"Antas de Ulla";1;3;A;250;189;4;1;152;27;4;1;0;0;0;0;0;0;0;0;0
27;Lugo;5;Barreiros;1;1;B;665;499;6;7;298;102;66;9;5;0;5;0;0;0;1;0;0
27;Lugo;5;Barreiros;1;2;U;708;549;6;6;357;71;82;20;5;0;2;0;0;0;0;0;0
27;Lugo;6;Becerreá;1;1;A;642;468;7;6;274;128;33;8;9;0;0;0;0;1;2;0;0
27;Lugo;7;Begonte;1;1;A;727;586;9;13;410;96;35;19;2;0;2;0;0;0;0;0;0
27;Lugo;8;Bóveda;1;1;A;493;362;9;4;170;121;45;8;3;0;2;0;0;0;0;0;0
27;Lugo;9;Carballedo;1;1;B;329;248;2;4;175;54;12;0;1;0;0;0;0;0;0;0;0
27;Lugo;9;Carballedo;1;3;A;357;271;6;7;117;115;21;2;0;0;2;0;0;0;1;0;0
27;Lugo;10;"Castro de Rei";1;3;A;855;588;12;17;351;129;53;16;7;0;1;0;0;0;2;0;0
27;Lugo;11;Castroverde;1;1;B;261;166;7;4;78;52;16;6;3;0;0;0;0;0;0;0;0
27;Lugo;11;Castroverde;1;3;A;240;174;3;3;83;76;6;3;0;0;0;0;0;0;0;0;0
27;Lugo;13;Cervo;1;2;B;246;211;2;5;126;57;10;7;2;0;1;0;0;1;0;0;0
27;Lugo;13;Cervo;2;1;B;405;331;4;10;141;106;43;21;2;0;4;0;0;0;0;0;0
15;"A Coruña";78;"Santiago de Compostela";5;21;U;874;639;16;12;249;211;85;39;13;3;4;1;0;0;0;6;0
15;"A Coruña";81;"Somozas, As";1;1;B;396;312;1;7;248;34;15;7;0;0;0;0;0;0;0;0;0
15;"A Coruña";82;Teo;1;1;A;929;677;13;7;299;177;123;33;13;5;4;0;1;0;0;2;0
15;"A Coruña";82;Teo;1;2;B;448;339;5;8;186;70;49;18;2;0;0;0;0;1;0;0;0
15;"A Coruña";85;Touro;2;1;B;358;268;3;2;198;43;17;2;1;0;1;0;0;0;0;1;0
15;"A Coruña";85;Touro;2;1;C;394;289;1;6;199;49;25;4;0;1;1;0;1;0;2;0;0
15;"A Coruña";87;Valdoviño;2;1;C;531;334;6;0;187;105;20;12;0;2;2;0;0;0;0;0;0
15;"A Coruña";88;"Val do Dubra";1;1;A;880;635;9;8;346;137;119;5;8;0;0;2;0;0;0;0;1
15;"A Coruña";88;"Val do Dubra";1;1;B;539;379;5;7;244;64;51;6;0;0;0;1;0;0;0;1;0
27;Lugo;15;Cospeito;1;1;B;733;556;10;7;361;126;37;13;1;0;1;0;0;0;0;0;0
27;Lugo;15;Cospeito;1;3;A;444;355;3;9;221;84;29;7;0;0;1;0;0;1;0;0;0
27;Lugo;15;Cospeito;1;4;U;753;559;9;8;331;124;70;10;2;0;2;0;0;1;2;0;0
27;Lugo;16;Chantada;1;2;U;863;630;8;11;348;171;71;17;2;0;1;0;0;0;1;0;0
27;Lugo;16;Chantada;2;1;B;325;253;2;5;113;86;35;9;1;0;0;0;0;1;1;0;0
27;Lugo;16;Chantada;3;1;A;336;242;0;4;142;68;24;2;1;0;1;0;0;0;0;0;0
27;Lugo;16;Chantada;3;1;B;361;251;1;5;117;76;43;5;0;0;2;0;0;0;2;0;0
27;Lugo;16;Chantada;4;1;C;238;164;1;1;106;37;17;1;1;0;0;0;0;0;0;0;0
27;Lugo;16;Chantada;4;1;D;206;150;1;4;99;25;20;1;0;0;0;0;0;0;0;0;0
27;Lugo;17;"Folgoso do Courel";1;1;A;484;359;1;1;252;73;24;6;2;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";2;1;C;324;200;2;0;114;68;10;5;1;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";3;1;A;253;149;2;1;87;49;8;0;0;0;0;0;0;0;2;0;0
27;Lugo;19;Foz;1;1;B;728;524;9;17;231;139;81;24;13;0;6;0;0;2;2;0;0
27;Lugo;19;Foz;1;2;A;442;305;8;2;137;88;39;14;11;0;5;0;0;0;1;0;0
27;Lugo;19;Foz;1;3;U;631;480;10;6;226;160;54;14;5;0;4;0;0;1;0;0;0
27;Lugo;20;Friol;1;3;B;325;266;4;2;175;59;19;5;1;0;1;0;0;0;0;0;0
27;Lugo;20;Friol;1;4;D;254;218;1;4;141;68;3;0;1;0;0;0;0;0;0;0;0
27;Lugo;21;Xermade;1;2;A;325;206;1;3;137;46;18;0;0;0;1;0;0;0;0;0;0
27;Lugo;21;Xermade;1;3;A;489;311;6;5;157;102;33;3;0;0;5;0;0;0;0;0;0
27;Lugo;22;Guitiriz;1;1;A;388;278;1;5;187;51;23;8;2;0;0;0;0;0;1;0;0
27;Lugo;22;Guitiriz;3;1;B;260;160;3;4;82;49;17;3;0;0;0;0;0;1;1;0;0
27;Lugo;22;Guitiriz;4;2;B;295;177;3;5;114;33;18;3;0;0;0;0;0;0;1;0;0
27;Lugo;24;"Incio, O";1;1;A;578;432;4;9;213;149;49;8;0;0;0;0;0;0;0;0;0
27;Lugo;24;"Incio, O";1;1;B;466;373;2;5;203;147;12;4;0;0;0;0;0;0;0;0;0
27;Lugo;25;Xove;1;1;A;1075;868;6;15;514;166;122;26;11;0;7;0;0;0;1;0;0
27;Lugo;25;Xove;2;1;B;355;286;2;7;185;48;44;0;0;0;0;0;0;0;0;0;0
27;Lugo;26;Láncara;1;1;B;551;374;6;4;224;99;34;5;0;0;2;0;0;0;0;0;0
27;Lugo;27;Lourenzá;1;1;B;604;480;6;13;252;133;63;7;3;0;1;0;0;1;1;0;0
27;Lugo;27;Lourenzá;1;2;A;268;218;2;6;134;46;27;2;1;0;0;0;0;0;0;0;0
27;Lugo;27;Lourenzá;1;2;B;368;287;3;3;179;73;21;6;0;0;1;0;0;0;1;0;0
27;Lugo;28;Lugo;1;1;A;502;390;15;6;236;80;19;20;8;0;1;0;0;1;4;0;0
27;Lugo;28;Lugo;1;2;U;730;547;14;10;344;134;18;17;4;0;6;0;0;0;0;0;0
27;Lugo;14;"Corgo, O";1;4;U;833;608;16;12;352;148;63;12;4;0;1;0;0;0;0;0;0
27;Lugo;15;Cospeito;1;1;A;613;444;11;4;284;101;32;7;3;0;2;0;0;0;0;0;0
27;Lugo;16;Chantada;1;1;U;1029;751;9;17;392;189;114;19;4;0;5;0;0;1;1;0;0
27;Lugo;16;Chantada;2;1;A;227;170;7;3;107;34;16;3;0;0;0;0;0;0;0;0;0
27;Lugo;16;Chantada;4;1;A;258;198;4;2;105;46;29;7;2;0;3;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";1;1;A;212;150;3;3;70;63;7;2;2;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";1;2;A;616;444;10;6;172;194;38;22;1;0;1;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";2;1;B;406;280;3;7;106;117;36;7;2;0;1;0;0;0;1;0;0
27;Lugo;19;Foz;1;1;C;306;223;7;6;90;71;31;11;5;0;1;0;0;1;0;0;0
27;Lugo;19;Foz;1;2;C;411;321;4;5;174;93;34;7;3;0;1;0;0;0;0;0;0
27;Lugo;19;Foz;1;4;A;555;418;7;7;249;105;33;11;4;0;2;0;0;0;0;0;0
27;Lugo;19;Foz;1;4;B;411;317;4;7;169;119;13;1;4;0;0;0;0;0;0;0;0
27;Lugo;19;Foz;1;6;U;917;681;10;19;396;184;38;22;5;0;6;0;0;1;0;0;0
27;Lugo;19;Foz;1;7;B;562;435;7;10;205;120;65;19;6;0;3;0;0;0;0;0;0
27;Lugo;20;Friol;1;1;A;940;763;11;11;491;178;48;15;4;0;3;0;0;1;1;0;0
27;Lugo;20;Friol;1;4;B;331;268;2;7;180;54;19;3;1;0;1;0;0;1;0;0;0
27;Lugo;21;Xermade;1;1;U;594;444;9;11;300;73;42;5;2;0;1;0;0;0;1;0;0
27;Lugo;21;Xermade;1;2;B;271;170;2;4;107;28;23;2;3;0;0;0;0;1;0;0;0
27;Lugo;22;Guitiriz;1;1;B;399;306;7;1;244;47;5;2;0;0;0;0;0;0;0;0;0
27;Lugo;22;Guitiriz;4;1;A;722;516;10;4;261;167;51;14;1;0;6;0;0;2;0;0;0
27;Lugo;23;Guntín;1;1;B;276;219;5;2;142;47;14;4;4;0;1;0;0;0;0;0;0
27;Lugo;23;Guntín;1;2;U;642;514;4;1;345;140;15;8;1;0;0;0;0;0;0;0;0
15;"A Coruña";88;"Val do Dubra";1;3;A;597;420;0;6;228;92;82;6;1;3;0;1;0;0;0;1;0
15;"A Coruña";92;Vimianzo;1;1;A;828;564;11;2;299;107;135;5;0;0;2;1;0;0;0;2;0
15;"A Coruña";92;Vimianzo;1;1;B;886;595;9;8;275;159;127;11;1;2;1;0;1;0;0;0;1
15;"A Coruña";92;Vimianzo;2;1;A;370;264;0;3;143;67;48;3;0;0;0;0;0;0;0;0;0
15;"A Coruña";93;Zas;1;1;B;468;295;4;6;185;48;50;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";93;Zas;1;3;C;354;260;3;1;171;41;42;1;1;0;0;0;0;0;0;0;0
15;"A Coruña";901;Cariño;1;1;A;683;439;6;9;223;131;57;9;1;1;1;1;0;0;0;0;0
15;"A Coruña";901;Cariño;1;3;A;786;479;10;7;255;133;60;5;2;3;1;0;0;2;0;0;1
27;Lugo;3;"Antas de Ulla";1;3;C;287;222;0;2;159;45;11;4;1;0;0;0;0;0;0;0;0
27;Lugo;7;Begonte;1;2;B;484;404;0;8;271;105;12;6;0;0;2;0;0;0;0;0;0
27;Lugo;28;Lugo;2;6;B;754;552;11;10;253;185;44;36;8;0;5;0;0;0;0;0;0
27;Lugo;28;Lugo;2;7;A;654;485;18;12;202;161;40;35;15;0;1;0;0;0;1;0;0
27;Lugo;28;Lugo;2;10;A;407;304;6;3;167;78;9;23;13;0;3;0;0;1;1;0;0
27;Lugo;28;Lugo;2;10;B;538;393;11;8;223;100;24;12;7;0;2;0;0;2;4;0;0
27;Lugo;28;Lugo;2;12;A;578;435;11;7;207;149;30;23;6;0;1;0;0;1;0;0;0
27;Lugo;28;Lugo;2;12;B;706;516;4;13;246;169;39;33;11;0;1;0;0;0;0;0;0
27;Lugo;28;Lugo;2;13;U;1081;802;30;25;329;266;54;73;16;0;7;0;0;2;0;0;0
27;Lugo;28;Lugo;2;14;B;631;458;5;10;215;160;30;25;8;0;3;0;0;1;1;0;0
27;Lugo;28;Lugo;2;15;B;787;577;20;9;269;189;35;29;19;0;5;0;0;0;2;0;0
27;Lugo;28;Lugo;2;17;B;920;649;22;15;268;239;47;41;9;0;5;0;0;3;0;0;0
27;Lugo;28;Lugo;2;18;A;594;409;11;13;165;155;28;25;7;0;3;0;0;0;2;0;0
27;Lugo;28;Lugo;2;18;B;647;471;10;10;213;141;49;28;15;0;3;0;0;1;1;0;0
27;Lugo;28;Lugo;3;1;U;893;593;1;25;287;197;41;28;4;0;8;0;0;1;1;0;0
27;Lugo;28;Lugo;3;2;A;716;565;15;11;278;155;52;32;18;0;3;0;0;0;1;0;0
27;Lugo;28;Lugo;3;5;B;1024;698;13;8;356;233;52;21;7;0;5;0;0;2;1;0;0
27;Lugo;28;Lugo;3;7;A;670;473;4;6;248;144;43;16;8;0;3;0;0;0;1;0;0
27;Lugo;28;Lugo;3;7;B;608;415;2;8;215;140;30;15;2;0;1;0;0;1;1;0;0
27;Lugo;28;Lugo;3;10;U;564;414;8;13;162;164;29;28;5;0;2;0;0;1;2;0;0
27;Lugo;28;Lugo;4;4;A;516;367;9;8;161;129;24;26;5;0;0;0;0;3;2;0;0
27;Lugo;28;Lugo;4;5;A;597;424;4;4;215;130;49;15;5;0;2;0;0;0;0;0;0
27;Lugo;28;Lugo;4;6;A;669;474;16;4;247;125;36;24;13;0;7;0;0;1;1;0;0
27;Lugo;28;Lugo;4;10;B;464;348;11;10;177;99;27;15;5;0;3;0;0;1;0;0;0
27;Lugo;28;Lugo;4;12;A;882;634;8;16;277;220;70;28;12;0;2;0;0;0;1;0;0
27;Lugo;28;Lugo;4;12;B;1018;719;14;27;300;247;56;52;17;0;5;0;0;1;0;0;0
27;Lugo;28;Lugo;4;13;A;591;416;19;13;178;144;35;21;2;0;2;0;0;1;1;0;0
27;Lugo;28;Lugo;5;2;B;621;479;3;6;224;158;44;37;4;0;3;0;0;0;0;0;0
27;Lugo;28;Lugo;5;7;U;933;728;8;11;424;199;46;26;7;0;3;0;0;1;3;0;0
27;Lugo;28;Lugo;5;9;U;603;443;6;12;203;156;38;21;3;0;2;0;0;0;2;0;0
27;Lugo;28;Lugo;5;10;U;631;445;8;10;235;137;25;20;8;0;2;0;0;0;0;0;0
27;Lugo;28;Lugo;5;13;A;636;490;1;12;263;122;57;24;9;0;1;0;0;0;1;0;0
27;Lugo;23;Guntín;1;3;D;322;247;5;2;152;70;15;3;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;2;2;U;840;642;20;15;336;194;32;31;8;0;5;0;0;1;0;0;0
27;Lugo;28;Lugo;2;3;U;759;573;8;7;279;192;42;30;8;0;5;0;0;2;0;0;0
27;Lugo;28;Lugo;2;6;A;682;469;12;5;224;147;35;30;11;0;3;0;0;0;2;0;0
27;Lugo;28;Lugo;2;8;U;650;497;12;15;262;140;38;18;4;0;5;0;0;1;2;0;0
27;Lugo;28;Lugo;2;11;U;831;609;13;6;365;147;44;20;9;0;3;0;0;1;1;0;0
27;Lugo;28;Lugo;2;16;U;568;397;5;10;212;124;27;11;5;0;3;0;0;0;0;0;0
27;Lugo;28;Lugo;2;17;A;743;532;9;16;223;196;46;25;9;0;5;0;0;1;2;0;0
27;Lugo;28;Lugo;3;3;A;569;414;8;8;160;160;44;30;2;0;1;0;0;0;1;0;0
27;Lugo;28;Lugo;3;3;B;646;480;11;6;230;135;46;40;10;0;2;0;0;0;0;0;0
27;Lugo;28;Lugo;3;4;U;959;684;16;14;309;229;67;35;8;0;3;0;0;2;1;0;0
27;Lugo;28;Lugo;3;5;A;855;579;5;6;314;163;55;28;5;0;1;0;0;0;2;0;0
27;Lugo;28;Lugo;4;1;U;601;456;12;15;236;130;20;29;8;0;6;0;0;0;0;0;0
27;Lugo;28;Lugo;4;3;B;728;556;13;19;273;179;44;16;6;0;3;0;0;2;1;0;0
27;Lugo;28;Lugo;4;4;B;623;461;10;11;218;156;40;16;7;0;1;0;0;0;2;0;0
27;Lugo;28;Lugo;4;8;B;556;404;9;16;178;140;30;17;10;0;2;0;0;0;2;0;0
27;Lugo;28;Lugo;4;10;A;612;453;19;10;222;158;22;16;2;0;3;0;0;1;0;0;0
27;Lugo;28;Lugo;4;11;A;719;516;4;2;242;182;48;28;6;0;2;0;0;1;1;0;0
27;Lugo;28;Lugo;4;13;B;537;372;11;6;184;119;28;18;3;0;3;0;0;0;0;0;0
27;Lugo;28;Lugo;5;2;A;554;401;11;5;205;116;26;20;7;0;9;0;0;0;2;0;0
27;Lugo;28;Lugo;5;4;A;586;445;8;10;214;153;34;16;7;0;3;0;0;0;0;0;0
27;Lugo;7;Begonte;1;3;B;377;306;14;11;218;41;11;5;3;0;3;0;0;0;0;0;0
27;Lugo;9;Carballedo;1;2;C;232;180;1;2;128;28;16;0;2;0;3;0;0;0;0;0;0
27;Lugo;9;Carballedo;1;3;B;331;242;1;3;144;65;24;5;0;0;0;0;0;0;0;0;0
27;Lugo;10;"Castro de Rei";1;3;B;902;626;10;4;403;124;49;26;7;0;3;0;0;0;0;0;0
27;Lugo;10;"Castro de Rei";1;4;U;694;551;6;6;359;122;35;13;2;0;6;0;0;1;1;0;0
27;Lugo;11;Castroverde;1;3;B;491;346;2;9;180;124;23;6;1;0;0;0;0;1;0;0;0
27;Lugo;12;Cervantes;1;1;A;379;232;3;0;119;82;20;4;3;0;0;0;0;0;1;0;0
27;Lugo;12;Cervantes;1;2;U;685;381;1;2;171;190;12;4;1;0;0;0;0;0;0;0;0
27;Lugo;13;Cervo;1;1;A;659;528;14;11;239;179;45;34;3;0;3;0;0;0;0;0;0
27;Lugo;13;Cervo;2;1;C;348;267;3;5;107;98;28;18;2;0;5;0;0;0;1;0;0
27;Lugo;13;Cervo;2;2;B;230;186;1;0;134;46;5;0;0;0;0;0;0;0;0;0;0
27;Lugo;14;"Corgo, O";1;2;B;639;422;2;2;196;152;65;4;1;0;0;0;0;0;0;0;0
27;Lugo;15;Cospeito;1;2;B;454;326;9;5;264;33;10;3;2;0;0;0;0;0;0;0;0
27;Lugo;15;Cospeito;1;3;B;517;402;3;5;242;98;43;9;1;0;0;0;0;0;1;0;0
27;Lugo;16;Chantada;1;3;A;769;542;15;16;285;115;82;25;1;0;3;0;0;0;0;0;0
27;Lugo;16;Chantada;1;3;B;980;687;14;17;348;182;96;23;4;0;1;0;0;2;0;0;0
27;Lugo;16;Chantada;1;4;A;501;375;7;7;220;67;52;12;3;0;7;0;0;0;0;0;0
27;Lugo;16;Chantada;1;4;C;227;163;4;3;123;20;9;3;0;0;1;0;0;0;0;0;0
27;Lugo;17;"Folgoso do Courel";1;1;B;654;430;5;1;251;139;26;4;0;0;4;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";3;1;C;370;197;1;2;91;87;11;5;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;5;17;B;663;464;11;15;201;171;39;22;3;0;2;0;0;0;0;0;0
27;Lugo;28;Lugo;5;19;B;630;470;16;14;208;148;40;30;11;0;3;0;0;0;0;0;0
27;Lugo;28;Lugo;6;1;B;721;509;10;13;298;121;40;14;5;0;5;0;0;2;1;0;0
27;Lugo;28;Lugo;7;1;C;474;377;3;7;212;128;21;3;2;0;0;0;0;0;1;0;0
27;Lugo;28;Lugo;8;1;A;544;386;8;2;238;97;24;11;2;0;1;0;0;2;1;0;0
27;Lugo;28;Lugo;8;1;B;217;157;1;3;97;42;12;2;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;8;2;B;660;488;9;8;296;123;38;11;1;0;2;0;0;0;0;0;0
27;Lugo;28;Lugo;9;1;B;425;315;7;5;186;81;26;9;1;0;0;0;0;0;0;0;0
27;Lugo;29;Meira;1;1;B;515;427;5;5;252;110;37;14;1;0;2;0;0;0;1;0;0
27;Lugo;30;Mondoñedo;1;1;B;257;184;1;1;102;62;16;2;0;0;0;0;0;0;0;0;0
27;Lugo;30;Mondoñedo;1;1;C;457;302;4;5;181;64;38;7;3;0;0;0;0;0;0;0;0
27;Lugo;30;Mondoñedo;1;2;A;670;501;10;18;227;138;80;18;4;0;6;0;0;0;0;0;0
27;Lugo;30;Mondoñedo;1;3;B;607;411;3;14;224;98;63;7;2;0;0;0;0;0;0;0;0
27;Lugo;31;"Monforte de Lemos";1;1;U;789;525;2;7;253;164;68;21;4;0;4;0;0;1;1;0;0
27;Lugo;31;"Monforte de Lemos";1;2;B;533;386;6;6;184;109;53;12;5;0;6;0;0;3;2;0;0
27;Lugo;31;"Monforte de Lemos";1;4;B;818;583;4;6;295;184;72;13;6;0;2;0;0;0;1;0;0
27;Lugo;31;"Monforte de Lemos";1;6;A;693;512;7;10;273;114;76;19;5;0;8;0;0;0;0;0;0
27;Lugo;31;"Monforte de Lemos";1;7;A;621;426;6;13;219;118;52;12;3;0;3;0;0;0;0;0;0
27;Lugo;31;"Monforte de Lemos";1;7;B;535;400;13;7;199;116;53;7;1;0;3;0;0;1;0;0;0
27;Lugo;31;"Monforte de Lemos";2;3;B;596;446;4;12;206;146;55;12;5;0;2;0;0;1;3;0;0
27;Lugo;31;"Monforte de Lemos";2;4;A;494;342;9;14;140;122;44;5;5;0;2;0;0;1;0;0;0
27;Lugo;32;Monterroso;1;2;B;359;246;3;1;137;80;20;2;2;0;0;0;0;0;1;0;0
27;Lugo;32;Monterroso;1;3;U;548;437;3;7;274;108;34;9;2;0;0;0;0;0;0;0;0
27;Lugo;32;Monterroso;2;1;U;649;468;8;7;283;134;23;10;0;0;2;0;0;1;0;0;0
27;Lugo;34;"Navia de Suarna";1;1;A;499;351;1;1;184;130;23;5;4;0;3;0;0;0;0;0;0
27;Lugo;35;"Negueira de Muñiz";1;1;U;194;119;0;0;46;58;4;10;0;0;1;0;0;0;0;0;0
