cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;PP;PODEMOS-En;PSdeG-PSOE;C's;N?S;PACMA;UPYD;"RECORTES CE";PCPE;PT;VOX;"X LA IZQUIE";SAIn
15;"A Coruña";2;Ames;3;4;B;930;708;9;6;232;184;140;93;22;7;7;3;0;2;3;0;0
15;"A Coruña";3;Aranga;1;1;A;210;166;5;1;106;21;26;5;2;0;0;0;0;0;0;0;0
15;"A Coruña";3;Aranga;1;2;C;383;275;6;4;128;18;82;17;15;3;0;1;0;0;0;0;1
15;"A Coruña";1;Abegondo;2;2;B;288;202;2;6;89;40;29;21;14;0;1;0;0;0;0;0;0
15;"A Coruña";1;Abegondo;3;1;A;835;596;8;10;260;109;115;63;24;1;3;0;2;1;0;0;0
15;"A Coruña";1;Abegondo;3;1;B;435;303;4;1;108;93;46;35;6;6;2;0;1;0;1;0;0
15;"A Coruña";2;Ames;2;2;A;399;291;5;3;122;56;52;40;7;2;0;1;2;0;0;0;1
15;"A Coruña";2;Ames;3;5;A;778;600;7;8;171;190;97;74;31;5;9;2;3;1;1;0;1
15;"A Coruña";5;Arteixo;4;2;A;775;486;5;6;141;165;106;43;12;4;2;0;0;0;2;0;0
15;"A Coruña";8;Bergondo;2;1;A;670;507;8;11;220;122;77;50;10;5;2;3;0;1;0;0;0
15;"A Coruña";9;Betanzos;1;8;A;289;194;0;3;102;30;35;12;6;2;2;0;0;0;2;0;0
15;"A Coruña";11;Boiro;1;3;A;713;540;5;11;164;163;96;57;30;5;3;2;0;2;1;0;1
15;"A Coruña";11;Boiro;1;3;B;795;580;4;5;195;151;97;78;40;6;2;0;0;0;2;0;1
15;"A Coruña";11;Boiro;1;5;A;611;448;4;11;177;104;86;43;17;1;0;1;3;0;1;0;0
15;"A Coruña";11;Boiro;1;7;A;694;518;4;14;184;130;75;55;47;1;3;1;2;1;1;0;0
15;"A Coruña";11;Boiro;1;7;B;734;538;4;7;187;132;90;43;54;6;3;1;8;4;0;0;0
15;"A Coruña";11;Boiro;1;8;A;501;346;1;8;107;109;54;38;15;5;6;1;1;0;0;0;2
15;"A Coruña";11;Boiro;1;9;U;873;642;7;11;204;169;108;71;59;3;7;0;2;2;0;0;0
15;"A Coruña";12;Boqueixón;1;2;A;413;302;2;7;161;39;73;18;2;0;0;0;0;0;0;0;0
15;"A Coruña";12;Boqueixón;1;5;A;645;474;5;13;197;84;103;44;16;0;5;2;1;0;4;0;0
15;"A Coruña";13;Brión;2;2;B;766;590;10;6;146;206;105;75;30;4;6;1;0;1;0;0;0
15;"A Coruña";13;Brión;3;1;B;402;282;4;0;136;53;48;29;3;6;0;2;1;0;0;0;0
15;"A Coruña";13;Brión;4;1;A;345;236;1;2;103;23;76;10;19;1;0;0;1;0;0;0;0
15;"A Coruña";13;Brión;4;1;B;209;143;3;1;85;6;30;4;13;1;0;0;0;0;0;0;0
15;"A Coruña";14;"Cabana de Bergantiños";2;2;A;287;201;0;1;83;26;58;11;19;0;0;2;0;1;0;0;0
15;"A Coruña";14;"Cabana de Bergantiños";2;2;B;284;181;5;1;106;13;40;10;4;1;1;0;0;0;0;0;0
15;"A Coruña";15;Cabanas;1;1;U;987;765;7;10;250;220;165;70;38;4;0;1;0;0;1;0;0
15;"A Coruña";15;Cabanas;1;3;B;358;267;3;7;110;55;63;9;17;0;2;0;1;0;0;0;0
15;"A Coruña";17;Cambre;1;1;A;580;431;7;14;106;132;73;71;11;5;5;2;0;1;3;0;1
15;"A Coruña";17;Cambre;1;3;B;755;558;2;9;109;228;114;65;16;5;5;2;2;1;1;0;0
15;"A Coruña";17;Cambre;1;7;B;596;426;7;8;107;149;75;59;12;0;1;0;2;2;2;0;2
15;"A Coruña";17;Cambre;1;9;A;588;435;9;2;77;169;89;61;13;7;6;1;0;0;1;0;0
15;"A Coruña";17;Cambre;2;1;B;535;386;5;8;145;89;80;43;7;3;2;1;1;0;2;0;0
15;"A Coruña";18;"Capela, A";1;1;B;374;266;6;5;59;61;104;19;7;1;1;1;0;0;2;0;0
15;"A Coruña";19;Carballo;1;4;A;686;456;5;8;136;113;98;59;34;1;0;1;0;2;0;0;0
15;"A Coruña";19;Carballo;1;26;B;555;380;8;4;97;101;69;44;49;3;0;4;1;1;0;0;0
15;"A Coruña";20;Carnota;2;3;U;559;391;3;4;153;96;82;36;13;1;1;0;1;1;0;0;0
15;"A Coruña";21;Carral;1;3;B;783;579;9;8;166;165;133;60;24;4;4;0;1;3;1;0;1
15;"A Coruña";22;Cedeira;1;3;A;799;556;5;11;185;153;109;57;28;5;3;1;0;1;0;0;0
15;"A Coruña";22;Cedeira;1;6;A;294;185;0;0;99;31;39;7;7;1;1;1;0;0;0;0;0
15;"A Coruña";23;Cee;1;1;B;454;344;1;4;123;59;112;22;17;0;2;1;1;1;1;0;0
15;"A Coruña";23;Cee;2;1;A;546;379;4;4;165;90;77;21;12;1;0;1;1;1;2;0;0
15;"A Coruña";24;Cerceda;1;3;A;304;231;0;4;125;11;67;12;6;3;3;0;0;0;0;0;0
15;"A Coruña";29;Coristanco;1;2;A;337;223;5;1;94;45;59;10;7;1;0;1;0;0;0;0;0
15;"A Coruña";29;Coristanco;1;2;B;351;245;2;4;104;34;81;7;4;0;1;0;3;4;1;0;0
15;"A Coruña";29;Coristanco;2;2;A;633;442;7;10;182;49;139;24;28;0;1;1;0;1;0;0;0
15;"A Coruña";29;Coristanco;2;3;B;740;554;4;11;256;88;137;28;21;2;1;1;1;2;2;0;0
15;"A Coruña";30;"Coruña, A";1;5;B;555;434;6;3;196;111;45;55;4;5;4;1;1;2;0;0;2
15;"A Coruña";30;"Coruña, A";1;7;B;778;498;6;3;160;161;86;54;20;4;1;1;3;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;9;B;545;408;5;5;158;117;59;42;11;4;1;3;1;1;2;0;0
15;"A Coruña";30;"Coruña, A";2;1;U;873;646;4;4;219;211;117;60;15;7;2;2;1;1;2;0;1
15;"A Coruña";30;"Coruña, A";2;5;U;890;645;4;7;208;194;133;65;21;7;1;0;2;2;2;0;0
15;"A Coruña";30;"Coruña, A";2;14;U;817;615;9;6;160;213;122;74;16;5;7;1;0;1;2;0;0
15;"A Coruña";30;"Coruña, A";2;15;A;584;423;5;10;117;148;89;35;10;3;2;3;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;20;A;517;380;3;1;100;149;82;27;13;3;1;1;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";2;21;A;625;474;1;1;121;173;101;57;15;2;4;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;22;A;843;703;9;4;141;285;125;98;24;5;2;4;4;0;2;0;0
15;"A Coruña";30;"Coruña, A";3;5;B;543;434;5;4;208;84;38;73;9;1;3;3;0;0;6;0;0
15;"A Coruña";30;"Coruña, A";3;13;B;543;393;7;2;102;137;86;46;9;3;3;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;18;B;573;433;4;3;151;136;88;34;7;3;4;1;1;0;2;0;0
15;"A Coruña";30;"Coruña, A";4;2;A;524;400;5;1;123;114;88;47;12;6;4;0;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";4;3;U;888;600;8;12;174;206;121;55;5;4;7;3;2;3;1;0;0
15;"A Coruña";30;"Coruña, A";4;5;A;514;348;4;3;132;99;66;29;9;4;2;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;11;U;943;645;5;3;194;194;147;57;18;13;10;1;0;2;1;0;0
15;"A Coruña";30;"Coruña, A";4;13;A;638;443;0;3;146;146;102;28;9;8;2;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;15;A;668;478;6;5;123;151;121;42;18;6;1;1;1;1;1;0;1
15;"A Coruña";30;"Coruña, A";4;20;A;511;346;5;3;95;103;83;30;13;7;3;0;1;2;2;0;0
15;"A Coruña";30;"Coruña, A";4;22;U;862;558;5;0;162;181;136;38;22;5;4;2;0;1;2;0;0
15;"A Coruña";30;"Coruña, A";4;24;U;703;523;4;4;145;171;117;45;19;10;2;4;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";4;26;U;761;501;4;7;141;144;124;51;12;11;5;0;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";5;1;A;732;586;3;1;287;128;60;86;12;4;2;1;1;0;2;0;0
15;"A Coruña";4;Ares;1;1;U;929;736;1;15;266;158;167;68;46;8;3;0;0;2;3;0;0
15;"A Coruña";7;"Baña, A";1;2;B;649;479;5;4;224;69;141;16;17;1;0;1;0;0;1;0;0
15;"A Coruña";7;"Baña, A";2;1;A;384;292;1;2;114;37;100;22;12;1;2;0;1;0;0;0;0
15;"A Coruña";10;Boimorto;1;1;A;554;362;2;3;181;33;64;15;64;0;0;0;0;0;0;0;0
15;"A Coruña";10;Boimorto;2;1;A;486;381;10;5;191;33;61;12;64;3;0;1;0;1;0;0;0
15;"A Coruña";14;"Cabana de Bergantiños";1;2;B;322;233;1;8;105;24;61;26;2;0;0;3;0;0;2;0;1
15;"A Coruña";14;"Cabana de Bergantiños";2;1;A;286;197;3;6;94;27;45;8;8;3;1;0;2;0;0;0;0
15;"A Coruña";14;"Cabana de Bergantiños";2;3;B;236;160;0;0;87;24;43;3;2;0;0;0;1;0;0;0;0
15;"A Coruña";17;Cambre;1;8;A;644;464;8;5;102;161;81;69;19;10;2;2;4;0;1;0;0
15;"A Coruña";17;Cambre;1;8;B;606;442;9;5;90;147;89;75;14;7;0;1;1;1;3;0;0
15;"A Coruña";17;Cambre;1;9;B;608;457;6;4;79;188;83;64;23;2;3;1;3;0;1;0;0
15;"A Coruña";17;Cambre;1;11;B;634;459;6;6;91;157;100;73;15;3;3;3;1;1;0;0;0
15;"A Coruña";19;Carballo;1;5;A;621;454;4;7;146;111;88;51;40;1;4;1;1;0;1;0;0
15;"A Coruña";19;Carballo;1;5;B;698;504;4;2;170;127;101;48;45;1;2;3;0;1;1;0;0
15;"A Coruña";19;Carballo;1;11;U;537;385;1;4;172;47;88;34;34;3;2;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;13;B;508;342;5;2;147;60;77;22;23;6;1;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;21;U;591;365;3;4;108;64;123;37;22;1;0;2;1;1;0;0;0
15;"A Coruña";19;Carballo;1;27;B;677;490;4;4;128;124;94;71;56;3;0;0;3;2;0;0;2
15;"A Coruña";20;Carnota;1;2;B;402;294;1;0;108;53;81;16;33;1;0;1;0;0;0;0;0
15;"A Coruña";21;Carral;2;1;A;393;256;2;5;84;55;79;27;3;1;1;0;0;0;0;0;0
15;"A Coruña";21;Carral;2;2;U;883;654;7;11;265;132;155;46;23;5;5;4;0;1;0;0;0
15;"A Coruña";23;Cee;2;1;B;370;255;1;8;129;33;43;26;13;0;0;0;1;2;0;0;0
15;"A Coruña";24;Cerceda;1;1;A;842;646;8;8;251;105;184;34;45;3;3;0;2;2;2;0;0
15;"A Coruña";27;Coirós;1;1;B;309;247;1;3;105;50;48;29;10;0;1;0;0;0;0;0;1
15;"A Coruña";29;Coristanco;2;1;A;492;361;2;8;146;62;97;21;19;0;1;0;2;3;0;0;0
15;"A Coruña";29;Coristanco;2;1;B;240;177;2;2;84;22;50;10;4;0;0;1;1;1;0;0;0
15;"A Coruña";29;Coristanco;2;2;B;737;460;7;6;207;62;128;21;18;2;2;2;1;3;0;0;1
15;"A Coruña";30;"Coruña, A";1;5;A;587;448;7;3;215;104;53;54;6;1;1;1;2;0;2;0;0
15;"A Coruña";30;"Coruña, A";2;2;U;673;501;7;2;139;175;106;44;14;8;1;1;1;3;0;0;0
15;"A Coruña";30;"Coruña, A";2;3;B;630;503;6;1;213;121;69;67;21;1;2;1;0;0;2;0;0
15;"A Coruña";30;"Coruña, A";2;4;U;690;536;7;4;186;165;104;43;17;6;0;1;0;3;1;0;0
15;"A Coruña";30;"Coruña, A";2;8;A;751;541;4;7;136;184;110;63;17;6;8;1;2;0;3;0;0
15;"A Coruña";30;"Coruña, A";2;12;U;830;604;2;1;138;244;123;61;18;5;10;1;0;0;2;0;0
15;"A Coruña";30;"Coruña, A";2;16;U;880;609;10;2;155;218;143;46;22;7;1;1;2;1;0;0;1
15;"A Coruña";30;"Coruña, A";2;17;B;663;510;9;0;123;189;114;40;12;8;6;2;1;4;2;0;0
15;"A Coruña";30;"Coruña, A";2;20;B;527;390;4;2;103;126;95;42;8;2;3;2;2;0;1;0;0
15;"A Coruña";30;"Coruña, A";3;12;U;759;538;5;4;150;182;92;71;14;5;10;2;1;1;1;0;0
15;"A Coruña";30;"Coruña, A";4;12;U;973;711;10;6;218;242;134;65;19;9;1;2;4;2;0;0;0
15;"A Coruña";30;"Coruña, A";4;14;U;749;554;6;10;143;161;167;34;13;11;3;4;1;0;1;0;0
15;"A Coruña";30;"Coruña, A";4;23;A;810;582;3;11;168;178;125;59;20;6;2;1;1;4;2;0;2
15;"A Coruña";30;"Coruña, A";4;28;A;532;390;4;0;99;136;96;32;16;1;4;0;1;2;0;0;1
15;"A Coruña";30;"Coruña, A";4;29;U;868;615;3;6;207;167;134;70;14;4;2;3;0;4;1;0;0
15;"A Coruña";30;"Coruña, A";5;2;U;887;707;11;5;353;148;83;82;10;2;9;2;0;0;3;0;0
15;"A Coruña";30;"Coruña, A";5;5;A;568;446;5;2;206;86;75;49;12;1;10;0;0;0;2;0;0
15;"A Coruña";30;"Coruña, A";5;6;A;621;477;7;5;138;165;83;52;13;5;8;0;3;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;6;B;597;443;3;9;127;148;88;48;13;1;3;1;4;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;8;A;785;560;9;6;155;184;103;65;13;10;10;2;3;0;1;0;0
15;"A Coruña";30;"Coruña, A";5;17;A;745;602;10;4;168;197;112;77;22;2;6;2;2;0;1;0;0
15;"A Coruña";30;"Coruña, A";5;17;B;631;490;15;4;137;154;84;71;16;2;3;2;0;1;1;0;0
15;"A Coruña";30;"Coruña, A";5;21;B;537;426;9;5;98;131;82;71;23;4;1;0;1;1;0;0;0
15;"A Coruña";30;"Coruña, A";6;1;A;636;488;5;3;166;125;100;63;15;2;8;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;4;U;645;412;3;5;159;114;81;31;12;3;2;0;2;0;1;0;0
15;"A Coruña";30;"Coruña, A";6;12;A;610;453;8;3;143;132;110;38;14;4;3;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;14;B;520;351;4;5;107;101;87;33;9;3;0;1;2;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;16;B;552;372;6;1;110;129;77;29;9;2;1;2;3;1;2;0;0
15;"A Coruña";30;"Coruña, A";6;20;U;678;473;4;5;156;127;116;43;10;9;2;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;21;U;784;511;8;6;167;147;114;45;13;1;4;2;1;2;2;0;0
15;"A Coruña";30;"Coruña, A";6;22;U;566;384;0;2;115;135;87;30;9;3;1;0;1;0;1;0;0
15;"A Coruña";30;"Coruña, A";7;6;B;800;639;9;2;152;251;124;65;24;4;7;0;0;2;0;0;0
15;"A Coruña";30;"Coruña, A";7;8;B;656;480;6;4;120;171;96;60;15;3;0;3;2;0;1;0;0
15;"A Coruña";30;"Coruña, A";7;15;A;721;534;10;4;175;146;99;78;6;3;4;4;2;1;2;0;0
15;"A Coruña";30;"Coruña, A";7;21;A;635;494;5;6;155;147;110;47;15;6;4;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;26;U;670;454;4;2;123;130;146;23;11;6;2;5;0;1;2;0;0
15;"A Coruña";30;"Coruña, A";7;28;A;609;455;0;16;95;154;131;41;10;1;4;2;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;33;U;850;680;7;8;172;240;134;79;25;5;2;2;3;2;1;0;2
15;"A Coruña";30;"Coruña, A";7;34;U;803;653;8;7;171;221;154;56;18;2;8;1;3;2;2;0;1
15;"A Coruña";30;"Coruña, A";7;35;A;683;497;2;5;157;152;97;56;12;9;2;0;1;1;2;0;2
15;"A Coruña";30;"Coruña, A";7;36;A;981;769;5;9;181;300;114;123;20;3;6;0;1;3;4;0;0
15;"A Coruña";30;"Coruña, A";7;40;U;973;722;11;9;205;241;147;78;21;5;2;2;0;1;1;0;0
15;"A Coruña";30;"Coruña, A";7;42;A;840;657;6;9;218;177;120;97;16;3;5;2;2;2;0;0;1
15;"A Coruña";30;"Coruña, A";7;43;A;539;424;4;2;140;113;69;83;12;0;0;1;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";8;1;B;522;371;5;6;104;119;95;30;6;2;4;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";8;3;C;404;314;6;1;77;98;65;49;15;2;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";8;4;B;559;410;10;5;160;97;61;55;15;2;2;3;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";8;5;A;908;660;11;4;210;177;159;63;18;9;5;1;1;1;2;0;0
15;"A Coruña";30;"Coruña, A";8;5;B;842;592;7;4;186;168;134;67;15;4;3;0;1;0;3;0;0
15;"A Coruña";30;"Coruña, A";9;1;A;526;373;8;12;72;128;90;35;20;7;0;0;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";9;1;C;690;568;2;0;196;142;70;130;9;7;6;0;0;2;4;0;0
15;"A Coruña";30;"Coruña, A";9;2;B;877;671;9;2;217;172;124;113;14;9;6;1;2;2;1;0;0
15;"A Coruña";30;"Coruña, A";9;4;B;827;615;10;11;84;272;114;86;24;7;4;0;1;2;0;0;0
15;"A Coruña";30;"Coruña, A";9;6;U;543;402;9;1;80;151;38;97;12;1;3;4;5;0;1;0;0
15;"A Coruña";30;"Coruña, A";10;2;A;772;616;4;4;162;207;135;67;19;8;6;2;0;2;0;0;0
15;"A Coruña";30;"Coruña, A";10;4;A;611;448;5;0;124;150;96;37;28;3;2;1;1;1;1;0;0
15;"A Coruña";30;"Coruña, A";10;4;B;595;459;5;5;122;166;99;40;11;2;4;2;1;1;1;0;0
15;"A Coruña";30;"Coruña, A";10;6;U;962;751;6;5;226;217;158;113;21;2;0;1;1;1;1;0;0
15;"A Coruña";31;Culleredo;1;4;A;577;444;6;4;91;153;117;47;13;7;2;1;3;1;0;0;0
15;"A Coruña";31;Culleredo;2;2;A;812;584;8;1;144;187;140;69;23;3;6;2;2;0;0;0;0
15;"A Coruña";31;Culleredo;2;2;B;763;574;6;7;117;183;139;82;25;8;3;1;3;1;0;0;0
15;"A Coruña";31;Culleredo;2;4;C;512;389;6;5;117;99;76;64;13;3;6;0;0;0;0;0;0
15;"A Coruña";31;Culleredo;2;6;A;831;607;2;4;148;190;155;72;21;6;4;0;1;3;0;0;2
15;"A Coruña";31;Culleredo;2;7;A;744;541;6;6;157;163;112;65;16;7;3;1;2;2;1;0;0
15;"A Coruña";31;Culleredo;2;8;A;357;262;1;2;43;99;66;37;11;1;3;0;0;0;0;0;0
15;"A Coruña";31;Culleredo;2;9;U;864;645;8;9;154;230;122;89;22;5;4;0;1;1;1;0;0
15;"A Coruña";2;Ames;1;1;B;379;281;1;3;126;33;76;23;18;0;1;0;0;0;0;0;0
15;"A Coruña";5;Arteixo;1;7;A;899;620;8;16;176;186;115;73;27;10;0;2;1;3;0;0;3
15;"A Coruña";5;Arteixo;4;3;C;433;295;5;3;76;77;99;21;11;1;0;0;0;2;0;0;0
15;"A Coruña";8;Bergondo;3;1;A;630;478;1;7;181;115;111;49;6;6;1;1;0;0;0;0;0
15;"A Coruña";9;Betanzos;1;10;D;221;171;0;2;50;39;65;9;5;2;0;0;0;0;0;0;0
15;"A Coruña";13;Brión;4;1;C;482;345;5;8;108;64;118;22;15;1;3;1;0;0;0;0;0
15;"A Coruña";14;"Cabana de Bergantiños";1;1;A;813;571;12;9;258;104;106;50;22;5;4;0;0;1;0;0;0
15;"A Coruña";16;Camariñas;1;2;A;569;395;4;9;127;35;168;34;16;1;0;1;0;0;0;0;1
15;"A Coruña";2;Ames;3;9;B;903;652;10;5;144;235;115;92;31;3;8;3;0;5;0;0;1
15;"A Coruña";11;Boiro;1;1;A;669;468;9;6;166;127;71;45;31;8;0;0;1;3;1;0;0
15;"A Coruña";11;Boiro;3;1;B;204;152;2;3;66;25;28;19;8;0;0;0;0;0;0;0;1
15;"A Coruña";12;Boqueixón;1;4;U;792;632;9;18;310;110;91;60;18;7;3;3;1;0;2;0;0
15;"A Coruña";14;"Cabana de Bergantiños";2;1;B;296;156;2;10;84;11;41;4;2;1;1;0;0;0;0;0;0
15;"A Coruña";17;Cambre;2;3;C;587;473;9;2;147;117;99;59;20;9;5;2;3;1;0;0;0
15;"A Coruña";19;Carballo;1;4;B;683;475;2;4;139;99;119;53;50;5;3;1;0;1;0;0;0
15;"A Coruña";19;Carballo;1;13;A;367;241;0;1;87;43;71;14;24;1;0;0;0;0;0;0;1
15;"A Coruña";19;Carballo;1;22;U;584;390;6;6;147;73;96;21;29;4;1;2;1;2;2;0;0
15;"A Coruña";19;Carballo;1;27;A;665;473;3;9;106;140;105;53;49;6;1;1;2;0;0;0;0
15;"A Coruña";19;Carballo;1;29;A;753;552;4;6;173;144;107;62;43;4;3;3;2;1;0;0;1
15;"A Coruña";21;Carral;1;2;C;425;291;4;5;139;59;55;11;13;4;1;0;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;2;B;807;562;4;7;192;164;121;42;22;5;2;0;3;2;0;0;0
15;"A Coruña";23;Cee;1;1;A;814;589;2;4;220;143;154;31;27;2;4;0;1;0;1;0;0
15;"A Coruña";23;Cee;1;2;B;859;632;8;5;194;187;147;50;31;5;3;0;1;0;1;0;0
15;"A Coruña";30;"Coruña, A";3;4;U;796;609;6;4;193;184;106;91;16;5;4;0;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";3;20;A;564;429;5;3;159;135;71;37;11;2;5;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;20;B;685;518;8;3;162;164;91;69;8;4;3;2;0;0;4;0;1
15;"A Coruña";5;Arteixo;1;2;B;497;378;5;4;105;122;79;41;15;5;2;0;0;0;0;0;0
15;"A Coruña";11;Boiro;1;2;A;925;666;2;13;213;208;102;88;31;3;1;1;1;1;2;0;0
15;"A Coruña";17;Cambre;1;12;U;702;531;3;7;164;178;85;55;18;8;3;3;3;0;4;0;0
15;"A Coruña";19;Carballo;1;20;U;681;480;5;7;237;45;111;35;35;5;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;29;B;811;589;12;4;179;184;84;80;39;1;3;0;0;0;2;0;1
15;"A Coruña";25;Cerdido;1;1;B;439;276;1;3;159;23;53;23;13;0;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;4;A;678;512;4;2;207;138;72;66;9;1;10;1;1;0;1;0;0
15;"A Coruña";30;"Coruña, A";2;7;A;766;607;6;3;176;216;119;59;17;6;3;1;0;1;1;0;0
15;"A Coruña";30;"Coruña, A";2;15;B;583;409;5;8;108;154;77;30;16;5;3;2;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;5;A;570;452;4;5;221;89;54;62;13;2;0;0;0;1;2;0;0
15;"A Coruña";30;"Coruña, A";3;7;B;557;447;4;0;268;61;31;67;9;2;1;0;0;0;4;0;0
15;"A Coruña";30;"Coruña, A";3;21;U;686;554;8;4;222;124;85;85;11;2;6;0;1;1;2;0;3
15;"A Coruña";30;"Coruña, A";4;10;B;623;442;4;2;143;144;91;31;19;4;2;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;15;B;667;450;4;7;126;119;120;46;18;5;0;1;2;2;0;0;0
15;"A Coruña";30;"Coruña, A";4;25;U;844;575;7;4;193;171;103;62;25;7;2;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;1;B;645;527;6;5;279;108;42;62;9;5;5;0;0;1;5;0;1
15;"A Coruña";30;"Coruña, A";5;3;A;620;505;6;2;241;99;61;74;9;5;5;1;1;0;2;0;0
15;"A Coruña";30;"Coruña, A";5;7;B;765;618;4;7;179;201;135;61;17;4;3;3;1;4;0;0;0
15;"A Coruña";30;"Coruña, A";5;11;B;363;212;2;2;55;58;43;40;1;3;4;1;1;0;1;0;1
15;"A Coruña";30;"Coruña, A";5;12;B;594;450;6;3;86;185;81;54;24;6;2;0;3;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;13;U;903;735;10;11;310;155;114;108;11;4;8;1;1;1;1;0;0
15;"A Coruña";30;"Coruña, A";5;14;B;773;613;6;6;250;174;78;75;11;4;7;0;0;0;2;0;0
15;"A Coruña";30;"Coruña, A";5;15;B;555;403;3;4;110;122;94;46;13;5;3;2;1;0;1;0;0
15;"A Coruña";30;"Coruña, A";5;19;B;503;393;4;5;91;130;67;72;9;6;5;0;1;1;2;0;0
15;"A Coruña";30;"Coruña, A";5;22;A;826;650;4;4;130;264;117;94;23;2;4;2;1;1;4;0;0
15;"A Coruña";30;"Coruña, A";6;2;B;655;454;1;4;137;145;119;35;5;2;0;3;1;1;0;0;1
15;"A Coruña";30;"Coruña, A";6;10;U;976;586;9;4;169;200;141;39;9;9;0;2;4;1;0;0;0
15;"A Coruña";11;Boiro;3;2;A;622;452;5;7;125;136;100;49;18;4;1;4;3;0;0;0;0
15;"A Coruña";15;Cabanas;1;3;A;612;417;3;2;178;98;70;26;35;4;1;1;1;0;0;0;0
15;"A Coruña";16;Camariñas;1;5;B;332;213;2;6;87;14;86;7;11;0;0;0;0;0;0;0;0
15;"A Coruña";10;Boimorto;1;1;B;425;293;4;4;138;30;70;10;36;0;2;0;0;1;0;0;0
15;"A Coruña";20;Carnota;2;2;U;500;305;3;3;94;74;85;17;24;1;2;2;0;0;0;0;0
15;"A Coruña";21;Carral;1;2;B;348;234;1;3;130;23;53;17;5;2;0;0;0;0;0;0;0
15;"A Coruña";23;Cee;2;2;U;672;459;4;7;208;59;114;47;17;1;0;0;0;2;0;0;0
15;"A Coruña";30;"Coruña, A";2;3;A;685;561;8;1;211;146;77;92;15;3;6;2;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;17;A;720;538;5;2;152;194;117;36;20;5;5;3;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;10;A;514;398;3;7;150;120;57;41;9;5;2;0;1;2;2;0;0
15;"A Coruña";30;"Coruña, A";3;23;U;615;484;5;1;172;139;86;52;17;1;7;3;0;0;2;0;0
15;"A Coruña";30;"Coruña, A";4;7;B;760;559;6;4;150;179;129;59;22;6;3;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;20;B;533;353;3;2;106;114;84;34;6;1;2;0;0;0;1;0;1
15;"A Coruña";30;"Coruña, A";5;5;B;526;413;3;2;185;100;49;53;13;2;4;0;1;0;1;0;0
15;"A Coruña";30;"Coruña, A";5;8;B;768;550;4;4;162;168;109;57;20;17;3;5;1;1;0;0;0
15;"A Coruña";30;"Coruña, A";5;14;A;876;711;7;5;308;181;93;85;15;5;8;1;3;0;1;0;0
15;"A Coruña";30;"Coruña, A";5;15;A;618;450;8;2;126;140;93;56;18;4;3;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;21;A;587;459;10;7;138;127;85;70;15;3;4;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;6;U;605;419;3;2;130;130;89;47;15;2;1;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;9;A;592;392;4;4;129;115;86;25;19;5;3;2;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;1;A;572;413;2;3;133;124;85;49;9;4;2;0;1;0;1;0;0
15;"A Coruña";30;"Coruña, A";7;1;B;493;341;1;7;91;95;87;45;8;4;2;1;0;0;1;0;0
