cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;PSdeG-PSOE;PP;PODEMOS-EU-;Cs;BNG;VOX;"EN MAREA";PACMA;"RECORTES CE";CxG;PCOE;PCTG;EB;VOU;PUM+J;"C 21"
15;"A Coruña";54;Narón;4;16;A;597;435;5;6;143;62;81;57;36;32;5;6;2;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;16;B;556;388;8;7;136;67;67;58;24;15;0;4;0;1;1;0;0;0;0;0
15;"A Coruña";54;Narón;4;17;B;537;366;8;9;118;80;57;46;16;23;5;3;0;1;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;18;U;927;673;11;8;210;112;123;94;53;42;7;6;0;2;3;2;0;0;0;0
15;"A Coruña";54;Narón;4;20;A;574;404;10;4;126;71;61;68;23;28;4;4;2;1;1;1;0;0;0;0
15;"A Coruña";54;Narón;4;20;B;521;380;6;2;113;80;63;60;28;19;3;5;0;1;0;0;0;0;0;0
15;"A Coruña";55;Neda;1;1;A;543;358;3;7;133;77;50;27;36;15;2;5;2;0;0;1;0;0;0;0
15;"A Coruña";55;Neda;1;3;B;307;222;4;5;90;50;29;19;16;7;1;1;0;0;0;0;0;0;0;0
15;"A Coruña";55;Neda;1;5;U;593;397;4;7;147;97;67;20;23;16;1;9;0;2;2;2;0;0;0;0
15;"A Coruña";55;Neda;1;6;A;381;252;2;5;75;51;44;25;20;19;4;6;1;0;0;0;0;0;0;0
15;"A Coruña";55;Neda;1;6;B;204;127;5;1;50;18;20;5;9;14;0;4;0;0;0;1;0;0;0;0
15;"A Coruña";56;Negreira;1;2;B;315;236;4;3;80;68;27;25;14;10;2;2;0;0;1;0;0;0;0;0
15;"A Coruña";56;Negreira;1;3;A;744;553;8;11;192;134;73;72;19;30;5;6;0;3;0;0;0;0;0;0
15;"A Coruña";56;Negreira;1;3;B;705;515;7;8;174;126;77;58;23;29;7;3;0;3;0;0;0;0;0;0
15;"A Coruña";56;Negreira;2;1;A;417;283;4;1;92;131;22;12;13;5;0;2;0;0;1;0;0;0;0;0
15;"A Coruña";57;Noia;1;1;C;694;429;4;7;126;113;66;68;18;15;5;6;1;0;0;0;0;0;0;0
15;"A Coruña";57;Noia;1;2;A;605;436;3;4;154;120;64;42;17;16;7;2;2;2;2;1;0;0;0;0
15;"A Coruña";57;Noia;1;2;B;358;277;5;13;81;87;42;17;18;9;1;4;0;0;0;0;0;0;0;0
15;"A Coruña";57;Noia;2;1;A;748;581;15;8;161;163;75;71;48;15;17;5;1;1;1;0;0;0;0;0
15;"A Coruña";57;Noia;2;1;B;789;580;9;11;173;152;98;62;30;23;10;7;1;2;2;0;0;0;0;0
15;"A Coruña";57;Noia;2;3;U;523;400;3;2;80;140;60;43;48;16;5;3;0;0;0;0;0;0;0;0
15;"A Coruña";57;Noia;2;4;B;781;570;2;4;160;176;70;78;46;18;7;7;2;0;0;0;0;0;0;0
15;"A Coruña";57;Noia;2;6;B;879;636;8;15;194;147;94;86;47;25;9;4;1;3;3;0;0;0;0;0
15;"A Coruña";57;Noia;3;2;U;922;706;4;12;212;228;66;66;67;20;15;11;2;0;2;1;0;0;0;0
15;"A Coruña";57;Noia;3;3;B;399;290;2;11;63;131;33;22;12;11;3;2;0;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;1;1;A;592;437;8;6;135;107;52;81;15;26;3;3;0;0;1;0;0;0;0;0
15;"A Coruña";58;Oleiros;1;1;B;515;380;6;2;109;101;31;67;23;31;2;4;3;0;1;0;0;0;0;0
15;"A Coruña";58;Oleiros;1;2;U;996;759;7;9;257;162;101;117;27;59;4;8;1;2;5;0;0;0;0;0
15;"A Coruña";58;Oleiros;1;3;B;619;474;14;4;121;100;72;87;26;40;1;7;0;1;0;1;0;0;0;0
15;"A Coruña";58;Oleiros;1;5;B;820;632;9;6;180;136;99;109;30;50;2;7;1;1;2;0;0;0;0;0
15;"A Coruña";58;Oleiros;1;6;A;737;583;8;2;195;145;58;106;16;39;3;5;1;2;3;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;1;C;738;600;3;2;212;111;98;80;38;42;4;8;0;1;1;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;2;A;886;667;2;4;190;148;99;115;35;60;2;10;1;0;1;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;4;A;699;576;7;6;169;120;74;126;21;46;2;5;0;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;4;B;705;585;2;9;189;124;59;132;23;36;2;6;0;0;3;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;5;A;867;683;8;8;227;130;121;102;29;42;3;11;0;1;0;1;0;0;0;0
15;"A Coruña";58;Oleiros;2;6;B;595;552;6;6;187;75;101;95;31;34;6;7;2;2;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;8;A;912;734;27;3;217;128;103;133;32;75;6;2;4;0;1;3;0;0;0;0
15;"A Coruña";58;Oleiros;2;9;A;617;453;6;0;159;85;68;69;18;34;7;2;2;1;1;1;0;0;0;0
15;"A Coruña";58;Oleiros;2;11;A;629;479;6;4;92;151;38;105;10;61;6;5;0;0;0;1;0;0;0;0
15;"A Coruña";58;Oleiros;2;11;B;608;459;1;2;102;122;46;93;22;61;3;5;2;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;12;B;567;476;7;4;140;128;44;89;21;36;0;3;2;1;1;0;0;0;0;0
15;"A Coruña";58;Oleiros;3;1;A;611;450;2;4;138;102;104;47;19;27;2;3;0;1;1;0;0;0;0;0
15;"A Coruña";58;Oleiros;3;1;B;520;368;2;3;132;87;73;35;11;21;0;3;1;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;3;2;A;608;466;5;2;122;98;89;71;27;42;2;8;0;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;3;3;B;597;441;2;2;161;85;65;61;22;32;2;5;0;2;2;0;0;0;0;0
15;"A Coruña";59;Ordes;1;1;A;718;509;8;12;134;139;60;70;48;30;4;2;1;0;1;0;0;0;0;0
15;"A Coruña";59;Ordes;1;2;A;640;468;5;8;140;149;46;43;46;27;1;1;0;1;1;0;0;0;0;0
15;"A Coruña";59;Ordes;1;2;B;784;577;3;13;197;176;52;57;40;27;2;4;0;2;4;0;0;0;0;0
15;"A Coruña";59;Ordes;1;3;A;680;495;4;7;130;146;71;61;52;15;1;3;0;2;0;3;0;0;0;0
15;"A Coruña";59;Ordes;1;5;U;790;576;13;16;134;160;87;66;66;26;0;6;0;0;2;0;0;0;0;0
15;"A Coruña";59;Ordes;2;1;U;830;591;4;14;136;258;36;51;45;32;3;7;0;1;3;1;0;0;0;0
15;"A Coruña";59;Ordes;2;2;A;471;302;5;3;77;132;24;22;19;15;1;1;0;0;3;0;0;0;0;0
15;"A Coruña";59;Ordes;3;1;A;271;182;0;8;54;61;13;22;8;11;1;1;2;0;1;0;0;0;0;0
15;"A Coruña";59;Ordes;3;1;B;274;218;2;8;62;93;17;7;17;7;1;1;0;0;2;1;0;0;0;0
15;"A Coruña";59;Ordes;3;1;C;228;163;3;7;38;77;4;14;9;8;0;0;0;0;3;0;0;0;0;0
15;"A Coruña";59;Ordes;3;2;A;433;321;11;4;85;135;21;15;22;23;0;0;3;0;2;0;0;0;0;0
15;"A Coruña";60;Oroso;1;1;A;949;730;10;17;229;156;103;104;59;29;7;8;2;0;3;3;0;0;0;0
15;"A Coruña";60;Oroso;1;4;U;572;448;2;8;117;175;26;65;14;36;1;4;0;0;0;0;0;0;0;0
15;"A Coruña";60;Oroso;2;1;B;370;271;2;6;70;127;17;27;9;9;1;0;1;0;2;0;0;0;0;0
15;"A Coruña";61;Ortigueira;1;1;A;619;447;4;12;118;151;47;51;28;27;7;1;0;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";8;1;B;518;375;7;8;135;71;57;48;18;24;1;3;1;2;0;0;0;0;0;0
15;"A Coruña";35;Fene;1;7;A;689;475;3;4;149;66;122;57;44;17;4;6;0;1;1;1;0;0;0;0
15;"A Coruña";36;Ferrol;1;2;B;681;511;5;2;172;127;80;58;37;19;7;1;1;0;1;1;0;0;0;0
15;"A Coruña";36;Ferrol;2;15;B;534;394;6;2;128;79;73;45;30;23;0;3;2;0;2;1;0;0;0;0
15;"A Coruña";36;Ferrol;3;2;U;544;418;4;5;104;121;63;68;19;26;4;2;0;2;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;5;2;A;545;411;1;2;88;123;56;63;20;51;2;4;0;0;1;0;0;0;0;0
15;"A Coruña";36;Ferrol;6;2;U;631;394;1;5;144;56;95;34;18;29;4;4;1;1;1;1;0;0;0;0
15;"A Coruña";36;Ferrol;6;5;U;622;386;4;5;142;61;84;37;16;16;2;12;1;2;2;2;0;0;0;0
15;"A Coruña";36;Ferrol;6;11;U;596;449;6;7;158;78;102;35;27;24;1;7;0;1;3;0;0;0;0;0
15;"A Coruña";36;Ferrol;6;13;U;809;529;6;8;178;62;150;54;23;32;3;8;0;1;1;3;0;0;0;0
15;"A Coruña";36;Ferrol;6;14;A;469;375;3;3;123;68;49;69;27;21;5;7;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;7;3;B;860;644;9;5;220;106;108;112;33;34;5;8;0;0;4;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;9;A;557;435;3;3;143;84;82;64;22;29;3;2;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";10;4;B;588;480;1;5;163;85;102;62;25;32;4;1;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";10;5;A;885;739;15;5;227;121;115;156;44;40;9;6;0;1;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;2;8;A;476;376;3;2;115;109;56;41;25;19;3;1;2;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;6;4;A;506;357;5;4;150;61;69;29;13;20;3;1;1;0;1;0;0;0;0;0
15;"A Coruña";36;Ferrol;7;3;A;754;570;11;6;185;114;102;82;31;29;3;5;1;0;0;1;0;0;0;0
15;"A Coruña";36;Ferrol;7;9;U;534;391;1;10;153;72;79;32;18;18;3;2;0;0;3;0;0;0;0;0
15;"A Coruña";37;Fisterra;1;4;B;287;153;0;1;55;58;9;10;4;10;1;2;0;1;2;0;0;0;0;0
15;"A Coruña";38;Frades;2;1;A;576;409;4;10;104;186;30;26;25;12;7;2;0;0;3;0;0;0;0;0
15;"A Coruña";39;Irixoa;1;1;B;344;224;4;4;69;92;8;21;1;16;4;3;0;0;2;0;0;0;0;0
15;"A Coruña";40;Laxe;2;1;B;530;379;5;4;140;151;24;19;9;21;0;3;0;3;0;0;0;0;0;0
15;"A Coruña";40;Laxe;2;1;C;241;182;2;3;48;81;18;13;10;5;1;1;0;0;0;0;0;0;0;0
15;"A Coruña";41;"Laracha, A";1;5;B;335;243;1;7;59;130;11;8;10;11;2;3;1;0;0;0;0;0;0;0
15;"A Coruña";41;"Laracha, A";1;8;U;719;565;8;13;160;255;60;14;19;17;7;6;0;4;1;1;0;0;0;0
15;"A Coruña";41;"Laracha, A";1;11;C;611;462;3;8;138;98;84;61;43;15;4;4;2;1;1;0;0;0;0;0
15;"A Coruña";42;Lousame;1;2;B;250;163;1;5;42;63;12;20;10;6;2;1;0;0;1;0;0;0;0;0
15;"A Coruña";42;Lousame;2;1;A;295;224;0;2;84;65;28;16;7;17;2;0;0;2;1;0;0;0;0;0
15;"A Coruña";43;"Malpica de Bergantiños";1;3;A;672;481;11;5;138;163;56;30;41;22;2;10;0;1;2;0;0;0;0;0
15;"A Coruña";43;"Malpica de Bergantiños";1;3;B;367;250;4;3;74;104;18;18;13;11;1;2;1;0;1;0;0;0;0;0
15;"A Coruña";43;"Malpica de Bergantiños";1;5;A;274;188;0;7;56;48;34;21;4;14;2;2;0;0;0;0;0;0;0;0
15;"A Coruña";45;Mazaricos;1;1;U;827;548;4;7;144;182;61;37;77;28;0;5;0;1;1;1;0;0;0;0
15;"A Coruña";45;Mazaricos;1;2;A;478;294;0;2;77;148;13;15;21;12;0;0;0;2;0;4;0;0;0;0
15;"A Coruña";45;Mazaricos;1;6;B;297;198;0;1;44;92;7;22;25;7;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";46;Melide;1;1;B;563;418;3;12;120;109;50;45;45;22;9;1;1;0;1;0;0;0;0;0
15;"A Coruña";46;Melide;1;2;A;535;378;7;14;102;123;44;45;21;11;3;3;2;0;3;0;0;0;0;0
15;"A Coruña";46;Melide;1;4;A;342;246;2;8;53;121;12;18;11;14;3;1;1;1;0;1;0;0;0;0
15;"A Coruña";46;Melide;1;6;U;480;360;1;7;79;220;21;14;9;7;1;1;0;0;0;0;0;0;0;0
15;"A Coruña";48;Miño;1;3;A;707;525;4;10;169;117;87;63;23;40;4;6;0;1;0;1;0;0;0;0
15;"A Coruña";48;Miño;2;1;B;367;272;2;9;85;92;32;19;11;15;1;4;0;0;2;0;0;0;0;0
15;"A Coruña";48;Miño;2;2;B;404;303;4;4;103;107;40;16;14;7;2;5;0;0;1;0;0;0;0;0
15;"A Coruña";49;Moeche;1;1;A;214;139;0;0;25;48;7;9;45;5;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";50;Monfero;1;2;B;221;133;1;3;40;38;13;11;8;14;4;1;0;0;0;0;0;0;0;0
15;"A Coruña";51;Mugardos;1;1;A;498;373;3;6;137;71;76;35;19;19;0;3;0;0;3;1;0;0;0;0
15;"A Coruña";51;Mugardos;1;1;B;496;363;4;3;122;74;82;42;18;9;4;2;0;1;2;0;0;0;0;0
15;"A Coruña";52;Muxía;1;1;A;590;462;2;2;151;146;56;36;25;30;4;9;0;0;1;0;0;0;0;0
15;"A Coruña";52;Muxía;1;3;B;349;236;1;4;111;65;23;6;11;13;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";52;Muxía;1;4;B;338;242;5;6;91;69;20;13;22;9;3;2;2;0;0;0;0;0;0;0
15;"A Coruña";53;Muros;1;1;A;834;591;5;1;185;176;83;59;55;17;6;2;1;0;0;1;0;0;0;0
15;"A Coruña";53;Muros;1;2;A;566;409;5;2;106;130;54;55;28;16;1;6;1;5;0;0;0;0;0;0
15;"A Coruña";53;Muros;1;4;A;359;230;6;1;84;73;26;12;18;5;1;1;1;0;1;1;0;0;0;0
15;"A Coruña";53;Muros;1;5;U;952;668;4;10;232;167;101;64;54;25;6;2;1;1;1;0;0;0;0;0
15;"A Coruña";53;Muros;1;6;B;290;177;3;4;53;67;17;10;11;10;0;1;0;0;0;1;0;0;0;0
15;"A Coruña";53;Muros;1;7;A;514;376;3;4;115;75;66;30;53;8;14;0;0;5;2;1;0;0;0;0
15;"A Coruña";53;Muros;1;7;B;536;392;2;3;150;81;78;26;30;6;6;4;1;4;1;0;0;0;0;0
15;"A Coruña";53;Muros;1;8;B;322;237;3;1;83;52;51;18;19;4;3;2;0;1;0;0;0;0;0;0
15;"A Coruña";54;Narón;1;3;B;486;385;2;13;129;62;82;45;28;17;3;3;0;1;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;1;A;722;505;6;8;155;108;109;54;32;17;3;9;1;3;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;1;B;672;498;12;4;143;106;86;63;28;39;3;11;1;1;1;0;0;0;0;0
15;"A Coruña";54;Narón;4;2;A;870;583;10;5;184;118;113;74;32;40;1;5;0;1;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;5;A;934;671;11;16;213;140;107;94;19;46;7;10;5;0;2;1;0;0;0;0
15;"A Coruña";54;Narón;4;11;B;751;511;5;9;159;118;94;58;19;29;0;11;1;2;6;0;0;0;0;0
15;"A Coruña";54;Narón;4;12;B;544;357;8;5;113;75;74;47;18;9;0;7;0;0;1;0;0;0;0;0
15;"A Coruña";54;Narón;4;14;A;546;366;7;2;123;54;82;44;21;21;3;8;1;0;0;0;0;0;0;0
15;"A Coruña";55;Neda;1;2;U;752;545;8;5;188;124;96;47;37;31;0;8;0;0;1;0;0;0;0;0
15;"A Coruña";55;Neda;1;3;A;521;371;10;2;117;102;60;32;20;20;1;3;0;2;2;0;0;0;0;0
15;"A Coruña";56;Negreira;1;1;B;793;576;2;6;154;154;80;87;39;35;4;6;1;6;2;0;0;0;0;0
15;"A Coruña";56;Negreira;1;2;A;218;165;2;4;46;55;13;16;18;11;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";56;Negreira;2;1;C;283;174;1;5;49;67;15;12;12;10;0;0;1;0;2;0;0;0;0;0
15;"A Coruña";56;Negreira;2;3;C;257;175;1;1;49;90;10;9;6;7;1;1;0;0;0;0;0;0;0;0
15;"A Coruña";57;Noia;1;1;A;745;556;4;10;160;179;57;68;41;15;15;5;1;0;1;0;0;0;0;0
15;"A Coruña";57;Noia;2;2;U;688;522;7;8;142;145;80;78;35;15;3;6;1;0;1;1;0;0;0;0
15;"A Coruña";57;Noia;3;1;A;594;442;1;4;121;147;64;56;22;13;8;5;0;0;1;0;0;0;0;0
15;"A Coruña";57;Noia;3;1;B;520;358;3;10;99;118;42;49;16;14;1;4;0;0;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;16;A;593;414;2;2;169;48;80;51;24;24;4;7;1;0;1;1;0;0;0;0
15;"A Coruña";35;Fene;2;3;A;252;174;2;2;59;28;35;14;27;3;2;1;0;0;0;1;0;0;0;0
15;"A Coruña";36;Ferrol;6;12;U;777;517;7;4;202;89;122;43;20;13;6;5;2;3;0;1;0;0;0;0
15;"A Coruña";36;Ferrol;7;5;A;489;319;3;6;75;112;43;44;12;19;0;1;0;1;2;1;0;0;0;0
15;"A Coruña";36;Ferrol;7;8;B;547;400;7;2;134;68;94;44;21;20;3;1;2;1;2;1;0;0;0;0
15;"A Coruña";37;Fisterra;1;1;B;509;360;1;1;92;86;60;54;39;21;0;5;0;0;1;0;0;0;0;0
15;"A Coruña";37;Fisterra;1;3;U;719;475;0;3;142;159;52;43;42;19;7;6;0;0;2;0;0;0;0;0
15;"A Coruña";37;Fisterra;1;4;A;686;482;4;2;114;143;97;46;52;16;6;1;0;1;0;0;0;0;0;0
15;"A Coruña";41;"Laracha, A";1;6;A;545;424;4;4;116;152;65;26;36;9;3;4;1;1;3;0;0;0;0;0
15;"A Coruña";41;"Laracha, A";1;10;U;695;517;7;6;182;138;66;49;41;17;3;4;2;1;0;1;0;0;0;0
15;"A Coruña";42;Lousame;1;1;U;916;629;5;17;184;229;77;34;39;27;10;6;0;0;1;0;0;0;0;0
15;"A Coruña";42;Lousame;1;2;A;754;568;3;21;147;203;86;43;19;21;16;5;2;2;0;0;0;0;0;0
15;"A Coruña";43;"Malpica de Bergantiños";2;1;A;468;346;4;5;109;93;52;28;31;8;8;7;0;0;1;0;0;0;0;0
15;"A Coruña";48;Miño;2;1;A;311;227;5;4;62;96;21;19;12;6;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";50;Monfero;1;1;U;640;360;3;3;161;104;27;27;15;18;1;0;0;0;1;0;0;0;0;0
15;"A Coruña";50;Monfero;1;2;A;274;183;5;1;51;71;17;14;11;10;1;1;0;0;1;0;0;0;0;0
15;"A Coruña";51;Mugardos;1;2;A;699;498;2;11;169;98;101;58;28;16;5;9;1;0;0;0;0;0;0;0
15;"A Coruña";51;Mugardos;1;2;B;786;567;5;8;186;109;108;54;43;31;6;11;0;1;3;2;0;0;0;0
15;"A Coruña";36;Ferrol;8;7;B;307;205;1;8;83;45;35;12;7;9;0;5;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;8;9;U;627;374;1;11;129;99;65;26;21;16;4;0;0;0;2;0;0;0;0;0
15;"A Coruña";40;Laxe;1;1;B;761;577;3;10;149;192;65;52;44;52;1;3;2;2;1;1;0;0;0;0
15;"A Coruña";46;Melide;1;7;A;432;333;4;10;85;99;33;28;44;19;3;7;0;0;0;1;0;0;0;0
15;"A Coruña";47;Mesía;1;1;B;301;195;3;9;61;59;28;14;13;4;3;0;0;0;1;0;0;0;0;0
15;"A Coruña";36;Ferrol;8;4;U;689;515;8;12;188;105;109;38;14;32;1;6;0;0;0;2;0;0;0;0
15;"A Coruña";38;Frades;1;1;A;351;230;1;3;64;114;11;15;5;11;2;0;1;1;0;2;0;0;0;0
15;"A Coruña";43;"Malpica de Bergantiños";1;5;B;321;218;3;1;62;91;22;14;7;12;3;2;0;1;0;0;0;0;0;0
15;"A Coruña";49;Moeche;1;2;A;247;194;5;2;27;94;9;7;39;10;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";50;Monfero;1;3;A;392;224;4;4;94;63;15;9;27;8;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";51;Mugardos;1;2;C;454;329;4;8;109;73;61;30;30;11;1;0;0;1;1;0;0;0;0;0
15;"A Coruña";51;Mugardos;2;2;U;674;487;10;7;179;111;84;30;33;16;3;11;0;2;1;0;0;0;0;0
15;"A Coruña";53;Muros;1;1;B;390;271;2;6;66;71;55;21;28;10;0;6;3;0;2;1;0;0;0;0
15;"A Coruña";53;Muros;1;3;B;610;462;0;4;176;106;91;25;35;13;5;5;1;0;1;0;0;0;0;0
15;"A Coruña";53;Muros;1;8;A;689;501;0;6;174;137;69;47;30;19;11;5;0;3;0;0;0;0;0;0
15;"A Coruña";54;Narón;1;1;A;532;375;9;3;139;60;71;40;14;27;4;5;1;1;1;0;0;0;0;0
15;"A Coruña";54;Narón;4;13;B;727;542;13;5;165;92;101;89;26;39;2;5;3;1;0;1;0;0;0;0
15;"A Coruña";54;Narón;4;15;B;582;423;6;9;136;90;74;54;17;15;10;10;1;1;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;19;A;872;653;12;15;210;70;146;103;38;36;4;14;4;0;1;0;0;0;0;0
15;"A Coruña";55;Neda;1;1;B;679;468;2;7;157;81;104;46;36;23;5;6;0;1;0;0;0;0;0;0
15;"A Coruña";56;Negreira;1;1;A;811;588;5;6;201;149;72;67;36;37;3;6;1;2;3;0;0;0;0;0
15;"A Coruña";57;Noia;3;3;A;615;407;4;8;123;133;49;42;16;22;3;2;1;1;2;1;0;0;0;0
15;"A Coruña";58;Oleiros;2;2;B;831;652;7;9;182;135;116;112;34;46;4;5;0;1;1;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;3;B;775;600;11;6;200;82;131;83;37;36;7;6;1;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;5;B;852;662;7;3;209;124;119;102;30;40;14;8;2;2;1;1;0;0;0;0
15;"A Coruña";58;Oleiros;2;7;B;494;353;3;4;115;62;67;42;16;31;2;7;3;0;0;1;0;0;0;0
15;"A Coruña";58;Oleiros;2;9;B;546;406;6;2;116;90;74;60;19;28;4;4;0;0;3;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;10;U;961;748;7;2;241;158;136;113;39;34;9;3;3;0;1;2;0;0;0;0
15;"A Coruña";58;Oleiros;2;12;A;609;503;6;1;122;128;60;130;17;33;1;2;2;0;1;0;0;0;0;0
15;"A Coruña";58;Oleiros;3;3;A;702;534;6;3;163;124;90;77;24;28;5;10;0;0;4;0;0;0;0;0
15;"A Coruña";59;Ordes;1;1;B;792;567;9;10;140;152;70;86;57;29;2;7;1;2;1;1;0;0;0;0
15;"A Coruña";59;Ordes;1;3;B;748;537;10;10;154;151;67;57;59;20;4;3;0;2;0;0;0;0;0;0
15;"A Coruña";59;Ordes;1;4;B;229;157;2;6;45;58;12;10;14;7;1;1;0;0;1;0;0;0;0;0
15;"A Coruña";59;Ordes;1;6;U;688;510;8;6;144;144;54;60;54;23;4;6;3;2;2;0;0;0;0;0
15;"A Coruña";59;Ordes;3;2;B;706;538;15;17;158;185;42;33;39;32;5;4;2;1;3;2;0;0;0;0
15;"A Coruña";60;Oroso;1;1;B;954;729;12;12;226;148;113;90;63;49;5;5;2;1;2;1;0;0;0;0
15;"A Coruña";60;Oroso;1;2;U;703;497;12;5;138;180;42;58;16;40;2;1;0;1;2;0;0;0;0;0
15;"A Coruña";60;Oroso;1;3;U;938;722;10;12;247;137;121;98;44;30;2;14;6;0;1;0;0;0;0;0
15;"A Coruña";60;Oroso;1;5;U;949;705;16;13;221;136;92;104;73;34;6;7;1;1;0;1;0;0;0;0
15;"A Coruña";60;Oroso;2;1;A;408;258;1;6;92;93;16;18;15;13;3;0;0;0;1;0;0;0;0;0
15;"A Coruña";61;Ortigueira;1;2;A;305;221;3;6;67;60;29;29;8;13;0;4;0;0;2;0;0;0;0;0
15;"A Coruña";61;Ortigueira;1;3;A;215;135;3;12;35;47;9;8;5;12;4;0;0;0;0;0;0;0;0;0
15;"A Coruña";61;Ortigueira;2;2;A;248;176;0;5;65;62;10;17;12;5;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";61;Ortigueira;2;2;B;341;231;4;7;66;96;8;28;9;7;1;3;1;0;1;0;0;0;0;0
15;"A Coruña";61;Ortigueira;2;3;U;512;372;6;9;100;143;38;26;37;13;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";61;Ortigueira;3;1;B;387;262;2;1;88;81;34;26;13;11;1;3;0;2;0;0;0;0;0;0
15;"A Coruña";61;Ortigueira;3;2;A;276;200;3;4;86;49;21;17;7;8;0;2;0;1;1;1;0;0;0;0
15;"A Coruña";62;Outes;1;1;U;623;423;3;18;96;156;46;27;53;10;6;4;1;2;1;0;0;0;0;0
15;"A Coruña";62;Outes;1;3;B;251;201;0;3;54;70;18;19;23;9;1;3;0;0;1;0;0;0;0;0
15;"A Coruña";62;Outes;1;4;D;663;453;4;2;100;156;57;67;33;13;6;5;3;5;2;0;0;0;0;0
15;"A Coruña";62;Outes;1;8;U;622;420;1;1;65;189;64;31;32;18;3;8;2;4;1;1;0;0;0;0
15;"A Coruña";62;Outes;1;9;B;382;251;5;9;69;84;23;31;13;9;2;2;0;4;0;0;0;0;0;0
15;"A Coruña";64;Paderne;1;1;B;238;167;6;5;60;42;9;17;9;13;2;4;0;0;0;0;0;0;0;0
15;"A Coruña";64;Paderne;1;1;C;244;174;1;2;53;59;18;20;9;8;4;0;0;0;0;0;0;0;0;0
15;"A Coruña";64;Paderne;1;3;B;319;232;6;0;88;66;17;14;20;15;2;1;1;1;1;0;0;0;0;0
15;"A Coruña";65;Padrón;1;1;U;941;702;15;8;229;161;111;68;49;38;8;4;3;1;5;2;0;0;0;0
15;"A Coruña";65;Padrón;1;2;B;751;560;6;6;173;138;84;65;41;30;5;8;2;0;2;0;0;0;0;0
15;"A Coruña";65;Padrón;2;1;A;624;471;1;6;172;106;63;55;29;21;7;8;3;0;0;0;0;0;0;0
15;"A Coruña";65;Padrón;2;1;B;425;313;0;8;86;109;40;29;20;13;4;1;0;2;0;1;0;0;0;0
15;"A Coruña";65;Padrón;2;2;A;245;158;1;12;38;41;24;15;19;6;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";65;Padrón;2;2;B;377;271;0;4;71;101;34;24;15;17;2;2;0;0;1;0;0;0;0;0
15;"A Coruña";65;Padrón;4;1;U;981;713;12;20;201;265;90;38;35;39;8;2;1;0;2;0;0;0;0;0
15;"A Coruña";66;"Pino, O";1;1;A;511;391;10;4;99;127;41;54;26;22;4;1;1;0;2;0;0;0;0;0
15;"A Coruña";66;"Pino, O";1;1;C;214;167;3;0;34;73;22;10;15;8;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";66;"Pino, O";1;2;U;698;498;2;12;119;224;39;46;19;28;3;3;1;1;1;0;0;0;0;0
15;"A Coruña";66;"Pino, O";2;1;A;366;275;1;7;54;145;21;25;8;9;1;1;1;0;1;1;0;0;0;0
15;"A Coruña";66;"Pino, O";2;1;B;560;381;3;5;111;147;37;29;11;29;2;0;0;3;4;0;0;0;0;0
15;"A Coruña";66;"Pino, O";3;2;U;497;351;2;3;66;195;23;28;22;10;0;2;0;0;0;0;0;0;0;0
