cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;P.P.;PSOE;AGE;PODEMOS;BNG;UPyD;C's;PACMA;CxG;EB;VOX;"MOVIMIENTO RED";"PRIMAVERA EUROPEA";"PARTIDO X";PIRATAS;"RECORTES CERO";P.C.P.E.;PT;"DISCAPACITADOS Y ENFERMEDADES RARAS";I.Fem;F.A.C.;CILUS;PH;EPDD;"FE de las JONS";ALTER;RRUE;ImpulsoSocial;D.N.;P-LIB;LEM;SAIn;M.S.R.;ACNV-BAR-PRAO-R.E.P.O-UNIO;M.C.R.;PREPAL;"EXTREMADURA UNIDA";IPEX-PREX-CREX;"PARTIDO ANDALUCISTA"
15;"A Coruña";16;Camariñas;1;5;A;760;348;9;16;135;127;21;5;17;6;1;0;2;0;3;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
15;"A Coruña";17;Cambre;1;1;U;1069;457;17;8;110;82;59;55;29;32;9;6;1;4;16;1;8;5;3;0;0;1;0;0;1;2;0;1;0;2;1;0;1;0;0;0;1;0;2;0;0;0;0
15;"A Coruña";17;Cambre;1;2;A;631;279;10;9;75;58;32;29;14;16;9;8;0;1;3;2;0;1;1;2;1;1;1;0;1;1;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";17;Cambre;1;2;B;657;249;13;8;74;56;23;30;8;10;3;8;0;2;0;0;2;2;1;0;0;1;0;0;0;0;5;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";17;Cambre;1;3;A;794;329;7;5;59;68;46;42;24;18;13;2;1;12;4;5;5;2;0;3;1;2;2;1;0;2;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0
15;"A Coruña";17;Cambre;1;3;B;739;328;14;5;46;58;52;57;19;24;10;4;3;10;1;1;2;6;1;1;2;2;2;2;0;2;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0
15;"A Coruña";17;Cambre;1;4;A;854;358;14;6;85;74;51;50;14;17;7;10;2;3;6;5;0;1;2;0;3;0;2;1;0;0;0;1;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";17;Cambre;1;4;B;874;411;7;4;90;103;48;54;24;21;7;7;2;3;11;3;7;4;2;0;1;3;4;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
15;"A Coruña";17;Cambre;1;5;A;671;301;7;10;84;59;40;38;13;13;8;4;1;3;4;6;3;3;1;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";17;Cambre;1;5;B;637;277;10;2;76;49;40;34;12;18;7;4;6;3;4;5;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";17;Cambre;1;6;U;943;428;13;2;93;84;53;74;27;23;8;7;2;13;2;2;8;6;1;1;0;2;0;3;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";17;Cambre;1;7;A;667;289;14;6;50;52;31;64;14;21;9;4;0;1;2;3;5;1;0;0;2;1;0;0;0;1;0;0;2;1;0;1;0;1;0;1;0;0;0;1;1;0;0
15;"A Coruña";17;Cambre;1;8;U;1192;451;14;12;82;88;63;50;30;43;11;4;1;13;6;9;10;4;2;1;2;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";17;Cambre;1;9;U;1176;520;18;11;64;114;85;95;38;20;16;7;2;11;7;5;6;7;6;2;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
15;"A Coruña";17;Cambre;1;10;U;594;241;8;5;54;38;46;28;19;13;5;5;0;4;2;3;0;0;1;1;1;0;2;0;0;1;1;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
15;"A Coruña";17;Cambre;1;11;A;666;257;12;6;43;50;37;32;18;20;11;5;1;4;2;2;3;0;0;3;0;0;0;1;0;1;2;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0
15;"A Coruña";17;Cambre;1;11;B;617;232;10;4;24;44;36;44;17;19;13;3;0;3;1;8;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
15;"A Coruña";17;Cambre;1;12;U;700;321;11;17;94;53;53;31;15;9;5;1;1;4;4;2;7;3;1;3;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;2;0;0;0
15;"A Coruña";17;Cambre;2;2;A;943;391;12;10;90;93;52;42;21;15;14;6;7;2;5;3;3;2;5;0;0;2;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0
15;"A Coruña";17;Cambre;2;2;B;264;125;0;0;39;33;14;16;0;9;0;2;0;0;3;0;1;0;4;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";17;Cambre;2;3;A;753;343;10;11;93;62;38;45;19;17;2;2;5;2;5;3;10;4;1;7;0;2;0;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";17;Cambre;2;3;C;592;304;12;2;67;73;47;32;15;16;9;1;4;0;8;2;5;2;2;1;0;0;0;0;0;0;2;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";17;Cambre;2;4;A;281;88;0;0;36;21;18;4;1;2;1;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";17;Cambre;2;4;B;706;316;13;19;65;84;45;31;11;14;6;3;2;2;2;2;2;0;2;1;1;0;2;3;0;0;1;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0;0
15;"A Coruña";18;"Capela, A";1;1;A;796;325;20;7;63;122;47;20;23;11;0;1;0;1;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";18;"Capela, A";1;1;B;393;166;6;0;42;61;18;15;4;8;0;2;0;4;0;2;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;1;U;827;356;11;3;121;67;36;22;44;21;9;3;7;1;2;0;2;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
15;"A Coruña";19;Carballo;1;2;U;1062;399;21;10;81;74;34;59;66;16;5;4;8;3;1;4;1;2;1;1;0;0;1;2;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";19;Carballo;1;3;A;732;283;13;7;55;55;36;27;30;17;5;4;5;4;1;4;2;2;2;2;1;0;2;3;0;1;0;0;1;1;0;0;1;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;3;B;732;313;10;9;77;62;32;35;40;13;5;4;4;3;2;6;4;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;4;B;676;250;6;9;72;54;23;17;37;9;2;0;3;0;0;3;3;7;1;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;5;B;619;218;8;1;70;40;18;25;31;6;3;1;4;1;1;2;1;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;6;U;771;325;13;5;103;65;18;25;45;17;2;1;8;2;5;3;0;1;1;1;2;0;1;1;0;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0
15;"A Coruña";19;Carballo;1;8;U;585;236;34;7;73;69;0;9;29;4;0;0;4;1;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;10;U;908;334;11;8;92;67;20;16;101;9;1;0;1;3;0;0;0;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;11;U;546;236;4;9;104;42;8;14;36;5;1;2;0;1;1;2;0;3;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;12;U;599;206;14;7;60;50;5;5;43;8;1;1;1;1;0;1;1;0;2;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0
15;"A Coruña";19;Carballo;1;13;A;378;161;7;4;43;38;16;2;40;3;0;0;0;2;0;2;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";19;Carballo;1;15;U;791;327;18;3;113;72;21;14;59;12;3;1;1;0;0;0;0;5;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;17;A;585;208;5;13;86;35;22;3;27;4;1;1;2;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;19;U;753;279;17;6;102;61;21;4;42;10;1;2;1;2;0;5;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;20;U;700;274;15;11;109;56;20;2;41;11;0;2;2;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
15;"A Coruña";19;Carballo;1;22;U;594;193;7;7;68;48;16;7;22;5;0;0;2;2;1;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;23;A;659;249;11;14;52;51;29;23;37;12;5;1;2;3;1;0;1;0;2;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;23;B;657;247;8;9;39;61;18;27;49;12;8;3;4;4;0;2;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;24;U;966;367;17;8;111;62;24;37;53;23;2;7;8;2;1;1;1;1;3;1;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";19;Carballo;1;25;U;782;373;5;10;106;71;38;32;58;19;7;0;4;3;7;2;2;0;2;0;1;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";19;Carballo;1;26;U;1138;417;17;9;97;80;37;31;83;28;6;1;5;3;0;7;4;0;1;1;0;0;3;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;27;B;681;273;11;6;70;50;23;37;53;9;4;1;2;2;0;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;30;U;976;402;8;18;113;104;24;18;73;14;4;3;11;0;1;2;1;0;2;0;0;1;1;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";20;Carnota;1;2;A;795;358;5;6;116;72;39;12;92;6;1;1;0;0;0;0;1;2;1;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";20;Carnota;1;2;B;421;188;6;6;61;45;7;5;47;2;2;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";20;Carnota;2;1;U;752;333;8;7;121;72;25;32;45;4;2;1;1;3;0;1;2;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
15;"A Coruña";20;Carnota;2;3;U;572;173;7;2;76;28;14;10;16;3;2;3;2;0;3;3;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";21;Carral;1;1;U;919;366;13;8;112;81;42;16;48;17;1;0;5;3;4;3;0;1;2;5;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";21;Carral;1;2;A;304;131;2;2;39;40;20;13;4;3;0;1;2;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";21;Carral;1;2;C;434;167;8;2;92;20;16;12;3;4;0;2;3;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";21;Carral;1;3;B;759;336;15;4;84;62;52;18;38;12;5;6;7;6;2;3;5;2;1;5;0;4;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1
15;"A Coruña";21;Carral;2;1;A;401;140;3;3;42;41;20;9;7;9;1;1;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";21;Carral;2;1;B;316;131;2;3;40;28;20;5;8;12;3;2;1;1;1;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;1;U;665;292;6;7;120;47;54;16;21;7;4;2;1;1;1;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;2;A;882;344;4;5;112;71;47;23;41;7;6;5;0;6;1;3;2;3;0;0;0;2;0;1;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0
15;"A Coruña";22;Cedeira;1;3;B;772;274;6;7;78;67;30;30;31;7;3;1;2;3;0;3;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;4;A;244;85;2;0;30;27;7;6;4;6;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;4;C;456;168;7;2;77;21;23;9;9;7;3;3;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";22;Cedeira;1;4;D;375;158;5;0;63;39;13;15;15;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;6;A;298;92;1;1;48;18;3;6;8;3;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;6;B;357;116;2;1;59;19;12;6;5;4;0;2;0;0;2;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";23;Cee;1;1;B;465;229;1;5;83;79;9;11;25;6;0;1;0;0;1;1;0;0;1;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";23;Cee;1;2;A;794;338;16;4;84;103;31;35;32;12;4;1;2;1;1;1;3;1;0;0;1;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";23;Cee;1;2;B;868;335;6;7;85;81;47;38;31;9;9;0;2;2;3;1;4;2;0;0;0;0;2;2;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";23;Cee;1;3;A;611;231;11;11;68;48;23;16;16;5;8;3;3;2;7;1;0;3;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
15;"A Coruña";23;Cee;1;3;B;773;304;8;5;99;70;20;41;29;6;3;2;0;2;7;3;1;1;0;0;0;2;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";23;Cee;2;1;C;594;242;9;7;82;65;27;8;25;4;4;0;3;1;1;0;2;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";23;Cee;2;2;U;688;248;4;12;97;71;19;3;27;4;1;1;1;4;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";24;Cerceda;1;1;A;844;445;21;14;139;110;21;23;54;10;3;2;4;14;3;4;5;3;1;2;2;0;1;2;0;1;0;0;0;2;0;0;2;0;1;0;0;0;0;0;1;0;0
15;"A Coruña";24;Cerceda;1;1;B;771;402;15;20;120;124;25;21;37;11;2;2;0;9;0;9;1;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";24;Cerceda;1;2;B;353;203;3;7;70;75;9;8;21;3;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
15;"A Coruña";24;Cerceda;1;3;A;317;161;6;2;77;49;2;1;12;0;4;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";24;Cerceda;1;3;B;766;343;14;14;159;78;11;8;24;16;1;2;0;6;0;1;2;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0
15;"A Coruña";24;Cerceda;1;4;A;420;155;4;2;64;38;12;8;17;2;0;1;0;2;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";24;Cerceda;1;4;B;705;309;13;8;134;72;16;13;21;8;4;0;2;2;0;4;1;0;2;0;1;0;1;1;0;2;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";25;Cerdido;1;1;A;301;83;4;0;33;33;1;1;7;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";25;Cerdido;1;1;B;356;114;2;5;43;33;9;4;10;3;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";25;Cerdido;1;1;C;459;140;5;0;79;21;7;4;11;5;4;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";27;Coirós;1;1;A;673;399;18;12;187;76;21;18;22;23;4;3;2;4;0;1;3;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";27;Coirós;1;1;B;301;166;11;9;74;23;13;11;5;11;4;0;2;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";27;Coirós;1;1;C;563;309;14;23;154;53;8;14;13;17;1;1;3;0;3;0;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";28;Corcubión;1;1;A;825;398;6;7;97;93;42;31;94;6;2;2;2;4;1;2;2;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
15;"A Coruña";28;Corcubión;1;1;B;658;303;2;5;61;82;18;33;78;6;3;4;1;1;2;0;0;1;0;0;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";29;Coristanco;1;1;A;743;262;4;4;114;60;14;7;25;19;1;2;3;1;0;0;0;0;0;0;3;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
15;"A Coruña";29;Coristanco;1;2;B;358;160;8;3;60;41;12;3;20;5;0;0;0;0;0;1;0;0;1;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";29;Coristanco;2;1;C;437;159;6;4;54;53;15;11;3;6;0;1;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";29;Coristanco;2;2;A;644;268;4;6;109;77;20;2;20;10;0;0;5;2;0;0;0;0;2;1;1;1;0;1;0;1;1;0;0;0;0;1;0;1;0;1;2;0;0;0;0;0;0
15;"A Coruña";29;Coristanco;2;2;B;769;241;4;7;102;51;24;14;22;1;0;1;9;0;1;2;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";29;Coristanco;2;3;A;687;291;13;3;146;41;15;9;32;8;2;1;6;3;1;2;1;0;3;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";29;Coristanco;2;3;B;767;350;3;7;135;87;25;16;43;17;2;3;4;0;0;3;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
15;"A Coruña";30;"Coruña, A";1;2;U;681;334;17;4;143;43;37;32;10;14;9;3;2;1;11;0;3;0;1;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;4;A;700;329;11;2;111;54;31;36;10;13;13;6;0;4;6;6;7;9;1;1;0;0;0;0;0;1;0;1;2;0;0;1;0;0;0;1;0;0;0;0;1;0;1
15;"A Coruña";30;"Coruña, A";1;5;U;1082;531;7;2;245;65;49;39;8;27;16;6;2;6;29;2;7;7;0;1;1;1;0;1;1;2;0;0;1;1;0;0;0;0;1;0;1;0;2;1;0;0;0
15;"A Coruña";30;"Coruña, A";1;6;U;762;365;6;7;96;51;54;40;31;14;19;3;2;5;16;5;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";1;7;A;656;309;10;2;97;50;37;32;8;17;10;4;3;7;9;5;7;1;0;0;0;1;0;4;0;0;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;8;U;1144;611;12;7;216;89;62;83;33;25;28;2;7;8;11;2;6;6;2;0;4;1;0;0;1;2;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;9;U;1034;505;12;8;173;77;51;58;26;11;22;5;4;6;15;4;14;4;1;1;1;2;1;0;2;0;0;1;1;1;0;3;1;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;12;U;992;505;14;5;240;63;41;44;15;22;19;7;2;3;11;3;8;2;1;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;1;U;872;404;14;3;120;74;55;51;14;23;10;2;2;6;8;3;6;3;1;1;0;0;0;0;1;0;3;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;2;U;717;325;8;3;76;59;38;45;30;15;6;4;1;7;4;2;8;6;2;1;2;1;1;1;0;1;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;3;A;666;353;17;6;115;43;45;32;20;19;17;2;4;4;9;3;3;7;0;0;0;1;2;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";2;4;U;729;418;9;6;153;88;49;34;19;26;8;7;1;1;3;0;2;3;2;1;0;1;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;6;A;617;323;5;2;90;61;42;47;20;19;7;6;1;4;2;1;4;4;1;2;0;0;2;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;7;A;770;407;16;6;81;83;73;61;12;12;20;4;4;6;5;5;8;3;1;2;0;0;0;1;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;7;B;700;365;10;8;81;72;67;49;20;13;11;3;4;2;5;1;7;2;1;0;0;0;1;0;0;0;3;1;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";2;8;A;832;369;13;11;63;73;48;53;29;18;21;4;0;2;5;4;6;5;1;1;2;1;2;0;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";2;8;B;717;349;16;3;73;65;57;51;27;15;9;5;0;3;5;2;7;4;2;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;9;A;705;376;9;6;81;82;42;51;33;13;18;3;0;4;6;5;7;4;1;1;3;0;0;0;0;1;0;1;1;2;0;0;0;1;0;0;0;0;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";2;9;B;816;419;13;0;95;80;50;52;45;19;17;5;3;5;4;5;7;4;1;0;5;1;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;10;U;1193;530;18;14;93;140;65;82;39;19;14;7;9;10;4;1;4;4;1;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;11;U;789;387;8;10;90;81;51;62;23;15;11;7;3;8;3;2;1;0;0;0;3;1;2;1;0;0;0;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;12;U;833;386;8;7;73;100;47;56;26;7;12;8;1;2;7;4;5;9;4;0;0;1;0;0;1;0;1;0;2;0;0;3;1;0;0;0;0;0;0;0;0;1;0
15;"A Coruña";30;"Coruña, A";2;13;U;842;374;14;3;59;110;59;47;26;0;7;19;4;3;4;2;8;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;15;A;604;253;5;3;66;64;34;27;21;8;6;4;1;0;2;3;0;1;1;1;1;0;0;0;0;0;0;2;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;15;B;595;248;5;5;52;56;38;38;20;12;5;5;0;0;2;1;1;1;1;0;1;0;0;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;16;U;887;408;8;6;85;102;47;51;42;17;9;10;3;2;5;2;5;4;1;1;1;1;1;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;17;B;672;305;9;1;59;65;47;49;22;14;12;5;2;4;0;2;2;2;0;0;1;3;1;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;18;A;712;305;10;6;58;75;41;45;27;8;10;4;2;3;0;5;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;2;0;2;0;0;1;0;0;0;0
